number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.7242730000000001,2021-08-08 15:11:02.478983,2021-08-08 15:11:04.933541,0 days 00:00:02.454558,1.1149435692005345e-06,0.8734893110788144,0.46821357401825214,7.574764607946589e-05,0.0034377987711243134,depthwise,0.023291478206660388,2,0.030863736877571483,0.9690253748760982,156,COMPLETE
1,0.8017980000000001,2021-08-08 15:11:04.933967,2021-08-08 15:11:07.516137,0 days 00:00:02.582170,0.0034451405862524864,0.6864384985367027,0.7382111083410363,0.2662751388702996,2.391843890996302e-06,lossguide,5.230939234309199e-07,8,10.356509503393987,0.37321346776063724,40,COMPLETE
2,0.7568446666666665,2021-08-08 15:11:07.516584,2021-08-08 15:11:10.840253,0 days 00:00:03.323669,0.19612039621724522,0.8504370231171807,0.6123407368792211,1.5686291831261084e-08,1.6162105879960814e-06,lossguide,0.0004131768585087735,4,2.975830694416386,0.5168904340369314,236,COMPLETE
3,0.6427473333333333,2021-08-08 15:11:10.840704,2021-08-08 15:11:12.221942,0 days 00:00:01.381238,0.016071129725810714,0.4358877154164589,0.6022218725939417,0.00044344798709633324,6.8534222476979e-06,lossguide,0.0007522025710568768,1,0.011261809062257567,0.30236560991704087,47,COMPLETE
4,0.795548,2021-08-08 15:11:12.222393,2021-08-08 15:11:14.086443,0 days 00:00:01.864050,1.0897275462255881e-05,0.29043224106971277,0.5989311912370046,0.6001802802396943,0.00026994846842060227,depthwise,0.0003611794183228267,7,7.851331878978842,0.573163169317346,22,COMPLETE
5,0.6582056666666668,2021-08-08 15:11:14.086887,2021-08-08 15:11:15.981559,0 days 00:00:01.894672,0.00018616073794652783,0.98309302285187,0.20548510008053952,0.00037335810610338266,0.042280426003394336,lossguide,1.3804935881681799e-08,1,0.2968897168981039,0.5800094834949993,138,COMPLETE
6,0.7341026666666667,2021-08-08 15:11:15.982028,2021-08-08 15:11:17.924640,0 days 00:00:01.942612,7.581813914419918e-08,0.9484367031521168,0.8908517269469458,6.972435406120458e-06,9.146250271893293e-07,lossguide,2.7806584251867815e-06,3,12.671525197520758,0.7312852711502462,95,COMPLETE
7,0.7966190000000001,2021-08-08 15:11:17.925111,2021-08-08 15:11:20.018838,0 days 00:00:02.093727,1.443959026482161e-07,0.4483839182051617,0.40578858787430766,0.4192294030930769,0.07551281075432606,depthwise,5.4355396164708085e-06,7,0.512502357615235,0.8274644183907549,20,COMPLETE
8,0.8098846666666667,2021-08-08 15:11:20.019279,2021-08-08 15:11:45.800832,0 days 00:00:25.781553,2.4702929661128094e-05,0.6483354438583999,0.9583505898651878,0.012110289025886754,9.151814789122849e-05,depthwise,0.0010918940146878954,6,2.9320840608743555,0.5787078363023135,1789,COMPLETE
9,0.7729226666666668,2021-08-08 15:11:45.801265,2021-08-08 15:11:49.085539,0 days 00:00:03.284274,2.87323151455982e-08,0.2715813305738222,0.753678285514525,2.1775511817643427e-05,3.5422935074853916e-06,lossguide,8.047730322186519e-05,6,6.638127151859769,0.3559400431662927,127,COMPLETE
