number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.6432796666666666,2021-08-08 13:24:45.872337,2021-08-08 13:24:47.969024,0 days 00:00:02.096687,0.00036248152038886785,0.48074131712198814,0.4290153181504468,1.721606477001965e-05,0.004715599795057301,lossguide,0.01966117044790077,1,6.736483223601451,0.5761628959969216,113,COMPLETE
1,0.805705,2021-08-08 13:24:47.969494,2021-08-08 13:24:55.187186,0 days 00:00:07.217692,2.5623725706218415e-08,0.7226503336605377,0.35974599009820657,0.23348564219690232,8.255725946154897e-06,depthwise,0.3743647847347352,2,3.858184127745978,0.7702319196953793,871,COMPLETE
2,0.7142080000000001,2021-08-08 13:24:55.187636,2021-08-08 13:24:57.250518,0 days 00:00:02.062882,0.020143917616117113,0.203217380772177,0.6862056460969883,0.00039813720857605233,2.3252222853291613e-06,lossguide,3.1022370233445256e-07,1,0.05562739157011845,0.4285588416832723,148,COMPLETE
3,0.762082,2021-08-08 13:24:57.250975,2021-08-08 13:24:58.867824,0 days 00:00:01.616849,2.820813143366845e-07,0.9559457550016377,0.29030310957517486,2.799483256881658e-05,0.010256924882641657,depthwise,5.567829449198384e-08,5,0.2925378312179344,0.3592463055015115,19,COMPLETE
4,0.777548,2021-08-08 13:24:58.868272,2021-08-08 13:25:02.701944,0 days 00:00:03.833672,2.136863843996393e-05,0.9590945056593145,0.2893116468876789,1.0123429572096971e-07,0.011147487674260883,lossguide,0.061763724021570224,8,1.025337888126029,0.8717061155569812,37,COMPLETE
5,0.7543329999999999,2021-08-08 13:25:02.702387,2021-08-08 13:25:04.473205,0 days 00:00:01.770818,0.15096834729314154,0.3611086351664664,0.7687755719840741,0.00015821520789247539,8.848726523904351e-07,lossguide,0.00017303321356677094,4,6.142311320824968,0.5541110167089071,49,COMPLETE
6,0.8110623333333334,2021-08-08 13:25:04.473652,2021-08-08 13:28:00.449781,0 days 00:02:55.976129,0.00012586226610242953,0.4609068672581835,0.6542545047318131,0.0018071149868093804,0.435343812134617,depthwise,0.004630340169614097,9,0.060896950903760905,0.6997384435921601,4280,COMPLETE
7,0.752317,2021-08-08 13:28:00.450222,2021-08-08 13:28:02.178522,0 days 00:00:01.728300,6.303918912080569e-08,0.3601273031153648,0.607975368036737,5.833705139097506e-05,1.5435152274499513e-06,lossguide,8.747187750062643e-08,4,4.6443314433180936,0.670532585160375,45,COMPLETE
8,0.7830196666666667,2021-08-08 13:28:02.178964,2021-08-08 13:28:05.459651,0 days 00:00:03.280687,0.11174696204816004,0.7509856644046953,0.853189277255251,4.067209318638026e-06,0.00037585507568020285,lossguide,3.815496938946773e-05,7,0.2330052812926906,0.5767520462791899,45,COMPLETE
9,0.6084546666666667,2021-08-08 13:28:05.460128,2021-08-08 13:28:06.598008,0 days 00:00:01.137880,0.001390989988568101,0.7646548670877196,0.8506573243352844,3.76946018295396e-08,0.006493947509281309,lossguide,4.638513369251957e-08,1,2.7558045617542013,0.4385210000676294,6,COMPLETE
10,0.8024156666666666,2021-08-08 13:28:06.598433,2021-08-08 13:28:12.512301,0 days 00:00:05.913868,7.582182718729922e-06,0.562389508558145,0.9959660825486287,0.051020443171306294,0.9873947526427859,depthwise,0.0005157527353439243,9,0.011604481489380728,0.23052629936554264,84,COMPLETE
11,0.7974880000000001,2021-08-08 13:28:12.512778,2021-08-08 13:28:14.195067,0 days 00:00:01.682289,2.595999175440287e-06,0.6945686339565672,0.4625691048816176,0.8915970353236164,1.110422896806793e-08,depthwise,0.638567580555181,3,0.070491890669969,0.8161909418432907,53,COMPLETE
12,0.8132956666666665,2021-08-08 13:28:14.195496,2021-08-08 13:28:53.564927,0 days 00:00:39.369431,1.3993172998262746e-08,0.5826806703189861,0.5121131882739837,0.009381654008917481,0.536337069467217,depthwise,0.006478726657254439,6,15.002495642781826,0.9647929756635066,3203,COMPLETE
13,0.811508,2021-08-08 13:28:53.565351,2021-08-08 13:29:58.411193,0 days 00:01:04.845842,0.0022503985707011797,0.4784816688453257,0.5434222463756442,0.0040072300120232406,0.9788014075783059,depthwise,0.0029331671833445257,7,0.011021247809878449,0.9860611538231407,3372,COMPLETE
