number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.7827386666666666,2021-08-15 02:22:40.401877,2021-08-15 02:22:48.787043,0 days 00:00:08.385166,1.826926309021892e-08,0.804382923926785,0.7780570861467864,1.0538736616794855e-05,7.931758759408678e-07,depthwise,0.0013404671422814806,7,10.497375059985771,0.5387393180866957,258,COMPLETE
1,0.7278356666666667,2021-08-15 02:22:48.787463,2021-08-15 02:22:51.755659,0 days 00:00:02.968196,0.0002629897413162231,0.6778937262887477,0.40310153814934024,8.637546331256025e-06,0.007505732309494575,depthwise,0.00021652649730401652,2,3.7440262906100172,0.8281385612035994,293,COMPLETE
2,0.7953006666666665,2021-08-15 02:22:51.756066,2021-08-15 02:23:08.790732,0 days 00:00:17.034666,2.535854237601135e-05,0.983724966307854,0.6024194830737952,2.1500747173326506e-06,0.00046269715169758974,depthwise,0.00016619615150954343,9,1.0447744582298442,0.5542629053709409,238,COMPLETE
3,0.7458136666666667,2021-08-15 02:23:08.791135,2021-08-15 02:23:10.465663,0 days 00:00:01.674528,0.1358921892743099,0.7441276762288462,0.8693550909417047,3.918888256282161e-05,0.00015623423344432143,lossguide,1.4513939807927246e-07,3,2.3203975687877407,0.2098000826931987,78,COMPLETE
4,0.8085603333333333,2021-08-15 02:23:10.466070,2021-08-15 02:24:14.735875,0 days 00:01:04.269805,6.0171625333418406e-05,0.5660710014106947,0.47013107867862536,0.017910224614701566,4.628260712177519e-06,depthwise,1.5925373891899285e-06,2,2.5331696818683245,0.8778656791862371,10000,COMPLETE
5,0.727073,2021-08-15 02:24:14.736299,2021-08-15 02:24:17.577777,0 days 00:00:02.841478,0.0019796342425777535,0.5697651462704372,0.5795288677381223,5.315686030323944e-08,1.3480000664084576e-06,depthwise,0.005597047472800042,2,1.3737091262497796,0.3346674000630741,282,COMPLETE
6,0.6948813333333334,2021-08-15 02:24:17.578190,2021-08-15 02:24:20.292655,0 days 00:00:02.714465,0.1332015097361907,0.340538030552881,0.5302831745133358,0.0015722273349113073,5.102378374980118e-07,lossguide,1.2680267700904787e-07,1,8.824622372156064,0.8389084970970191,289,COMPLETE
7,0.78451,2021-08-15 02:24:20.293055,2021-08-15 02:24:25.587452,0 days 00:00:05.294397,4.376004220158243e-06,0.727984627865816,0.40490861517923715,1.5436195921293265e-06,7.858084661416539e-05,lossguide,0.0014809127391711336,8,1.64605259512742,0.6117124870132467,92,COMPLETE
8,0.7809370000000001,2021-08-15 02:24:25.587882,2021-08-15 02:24:31.266059,0 days 00:00:05.678177,3.08199000417614e-08,0.27499389455507983,0.6075198702901257,1.2080365142989959e-06,1.692167637521449e-08,lossguide,0.00029920673580493206,7,0.25867408423954186,0.29827214104406646,205,COMPLETE
9,0.6414289999999999,2021-08-15 02:24:31.266474,2021-08-15 02:24:32.679314,0 days 00:00:01.412840,8.044242561365582e-06,0.7158565938844497,0.7666039925742802,2.083381959690217e-05,2.971864307985022e-08,lossguide,2.0659288078098414e-05,1,0.03018638168515526,0.2509911406173786,57,COMPLETE
10,0.8058823333333334,2021-08-15 02:24:32.679739,2021-08-15 02:24:35.219927,0 days 00:00:02.540188,0.003751089502276559,0.48298814287643577,0.20069150882307007,0.4558858114698025,0.34300698451714356,depthwise,0.6589441583723676,4,0.20752091716762378,0.9560105184551776,161,COMPLETE
11,0.7988306666666666,2021-08-15 02:24:35.220358,2021-08-15 02:24:37.022547,0 days 00:00:01.802189,0.0036472282483741075,0.4722995626408809,0.20642272950591478,0.8180617170510274,0.20663735320312915,depthwise,0.5306162424903773,4,0.20192874805677688,0.9832623700307543,66,COMPLETE
12,0.800125,2021-08-15 02:24:37.022963,2021-08-15 02:24:38.811442,0 days 00:00:01.788479,0.005902259960379335,0.458242605474699,0.20173995525774088,0.47888033438298694,0.44521495296357677,depthwise,1.4799169110597013e-06,5,0.06849181116457617,0.9941863175443796,51,COMPLETE
13,0.8109896666666666,2021-08-15 02:24:38.811869,2021-08-15 02:25:14.282346,0 days 00:00:35.470477,1.6149935534066127e-06,0.5248852508580065,0.3280657223908316,0.012277763154940417,1.0150956533516397e-05,depthwise,1.064242512417918e-08,4,0.011275448198157893,0.8023609201445393,4333,COMPLETE
14,0.8116026666666668,2021-08-15 02:25:14.282779,2021-08-15 02:26:12.681534,0 days 00:00:58.398755,4.2876957325277055e-07,0.5790274536936871,0.376947281582355,0.005194736380492484,1.0830629159007678e-05,depthwise,1.2484293918217074e-08,5,0.01262996352195277,0.7313655000312685,5879,COMPLETE
