number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.7520150000000001,2021-08-08 13:07:29.821028,2021-08-08 13:07:31.778426,0 days 00:00:01.957398,1.5498592676028047e-06,0.48182866106417493,0.4832794667256197,4.526994723244627e-07,4.08663634485289e-06,lossguide,0.9282024592089563,4,0.0831610309617076,0.21245226187506844,52,COMPLETE
1,0.7669663333333333,2021-08-08 13:07:31.778905,2021-08-08 13:07:33.571831,0 days 00:00:01.792926,4.3345735920307146e-07,0.6295270037703817,0.5640294933100338,9.40689462431289e-07,0.001244229977834321,depthwise,2.9150453627873913e-06,5,13.551098083064193,0.4760822376831173,41,COMPLETE
2,0.7619236666666667,2021-08-08 13:07:33.572277,2021-08-08 13:07:35.574174,0 days 00:00:02.001897,7.666266791161e-08,0.21834627380256616,0.20453146910585557,0.9030730364706824,0.017231845792010897,depthwise,5.962596268090778e-07,8,0.027088026381417864,0.4422229746822473,11,COMPLETE
3,0.7777486666666666,2021-08-08 13:07:35.574640,2021-08-08 13:07:37.511883,0 days 00:00:01.937243,0.0006608820279514001,0.33225067760955174,0.6512119086879344,0.8078241035831335,0.9435151080397298,depthwise,0.08450777897405727,8,1.2951230503012234,0.44849307031608676,6,COMPLETE
4,0.8067893333333332,2021-08-08 13:07:37.512361,2021-08-08 13:07:45.732827,0 days 00:00:08.220466,3.7730582912903514e-06,0.5719747994336741,0.5298791963666458,0.1083837330987192,0.7022059740225433,lossguide,2.244499531424302e-08,3,1.9914025688730677,0.879217164810056,997,COMPLETE
5,0.8044716666666667,2021-08-08 13:07:45.733254,2021-08-08 13:08:02.570444,0 days 00:00:16.837190,0.06819311618668288,0.6968092807258366,0.25715633048888,0.022603649285270602,0.45346747327053116,lossguide,0.008661685135710591,9,0.29801068269819947,0.24613811124020338,465,COMPLETE
6,0.7284100000000001,2021-08-08 13:08:02.570878,2021-08-08 13:08:04.968932,0 days 00:00:02.398054,1.6079938477407978e-08,0.7710323295041615,0.49974758811451647,1.8122923708338627e-06,0.007788261041749553,lossguide,0.0001135843647435379,2,3.2865236112632688,0.4595070910822312,183,COMPLETE
7,0.8103599999999999,2021-08-08 13:08:04.969367,2021-08-08 13:11:28.117541,0 days 00:03:23.148174,8.757356065024205e-05,0.46732493844813866,0.5075026549482173,0.0014748418507698798,0.001230342769986393,depthwise,2.3791801533715776e-07,8,2.579800716329778,0.6268859156009037,8838,COMPLETE
8,0.7408443333333333,2021-08-08 13:11:28.117989,2021-08-08 13:11:30.365123,0 days 00:00:02.247134,0.10677100101730469,0.4382857862664543,0.5275596887496663,3.980514546611538e-06,1.8987288157515566e-07,depthwise,1.0982734834455734e-06,3,0.08432041159505194,0.5216420768487826,152,COMPLETE
9,0.738249,2021-08-08 13:11:30.365557,2021-08-08 13:11:32.258716,0 days 00:00:01.893159,5.879030041454219e-07,0.43135118901916486,0.5415404773995652,1.5132906627307654e-05,0.025289192578937632,depthwise,0.06368327967000535,3,2.467030650557751,0.5202266610510022,110,COMPLETE
