number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.7533023333333334,2021-08-15 18:59:37.641643,2021-08-15 18:59:39.263828,0 days 00:00:01.622185,0.005417919386565277,0.9328459272023777,0.3099550365646316,2.654236402801769e-06,0.031953242867416465,lossguide,0.0001189605179676084,4,0.02361161355799881,0.8307275654172677,9,COMPLETE
1,0.7993453333333335,2021-08-15 18:59:39.264232,2021-08-15 18:59:41.586638,0 days 00:00:02.322406,3.8700007754094204e-08,0.31303207869421884,0.6543690873322492,0.37675643061074726,1.0097160461254193e-06,lossguide,0.27766003940618766,9,6.608664442987273,0.3369339689214479,15,COMPLETE
2,0.8107766666666666,2021-08-15 18:59:41.587067,2021-08-15 19:01:22.781930,0 days 00:01:41.194863,0.008215137880080776,0.38998312681549474,0.6672533917102422,0.0017005584499398946,0.001096152122484366,depthwise,0.00035331354870250456,5,0.6791828008798235,0.48510053620014093,10000,COMPLETE
3,0.7574433333333334,2021-08-15 19:01:22.782362,2021-08-15 19:01:25.429793,0 days 00:00:02.647431,2.0950396922054402e-05,0.9390907040869287,0.8398925821586767,0.0001424670747263369,0.17576296694386553,lossguide,2.193002431474179e-06,4,2.5509144862666826,0.5968091838282299,146,COMPLETE
4,0.6508929999999999,2021-08-15 19:01:25.430218,2021-08-15 19:01:26.725749,0 days 00:00:01.295531,0.14545417937931673,0.43884545550914456,0.5722556324013197,3.353103429248403e-07,1.6964714783055783e-08,depthwise,1.8579039661857244e-08,1,1.4183919613885387,0.7472303252568349,30,COMPLETE
5,0.7284803333333333,2021-08-15 19:01:26.726158,2021-08-15 19:01:28.593547,0 days 00:00:01.867389,0.34652880631448474,0.2726632995340846,0.5830097026895866,0.0004145137096855303,0.17521246666730098,lossguide,0.01007954392142577,2,0.0774070793364783,0.2794254576111501,116,COMPLETE
6,0.7680486666666666,2021-08-15 19:01:28.593949,2021-08-15 19:01:30.857554,0 days 00:00:02.263605,6.313740247336058e-07,0.6584428335989607,0.5941737278244366,6.697580653377965e-08,1.0410863936221755e-08,depthwise,4.147909452600979e-08,5,0.07433922352556689,0.707964954964633,83,COMPLETE
7,0.8094066666666667,2021-08-15 19:01:30.857967,2021-08-15 19:01:37.519501,0 days 00:00:06.661534,5.6932008849997905e-06,0.40576110973649987,0.7105562502239922,0.08494239133232577,0.000937488589907069,lossguide,0.10390938804291171,9,0.5251562708439316,0.9681554692548475,94,COMPLETE
8,0.7567966666666667,2021-08-15 19:01:37.519925,2021-08-15 19:01:40.659422,0 days 00:00:03.139497,8.228466935958455e-06,0.8491493205018152,0.5480806846567359,2.2404811686204473e-08,2.2316311156245895e-05,depthwise,0.005079636151345119,4,0.03801284192600495,0.32148921512522644,221,COMPLETE
9,0.6538353333333333,2021-08-15 19:01:40.659865,2021-08-15 19:01:42.726988,0 days 00:00:02.067123,0.051704818354500956,0.4134611308204923,0.4644173488304579,7.665033943937382e-05,0.00039975386965029316,lossguide,8.737242896157927e-06,1,0.7999513376245629,0.9585651799352004,167,COMPLETE
10,0.8148110000000001,2021-08-15 19:01:42.727411,2021-08-15 19:02:24.136392,0 days 00:00:41.408981,0.0006732436166526503,0.6190744287195186,0.9989501469969105,0.008463815567863815,0.00436745372713316,depthwise,0.0005892841157337703,7,19.18697410515719,0.480345056943351,2653,COMPLETE
