number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.7894883333333333,2021-08-09 12:06:07.038119,2021-08-09 12:06:15.090792,0 days 00:00:08.052673,7.43872963360069e-05,0.9884078293691119,0.20043720158619777,0.06618292895065939,2.2179782664158115e-05,depthwise,6.410904720338437e-06,1,0.7587740664653736,0.2396214313873295,1090,COMPLETE
1,0.6922416666666665,2021-08-09 12:06:15.091286,2021-08-09 12:06:17.755187,0 days 00:00:02.663901,0.00375540084470774,0.2201076799676697,0.8409391718028889,5.686743728413804e-07,0.04609775084513245,lossguide,0.0005036313974256817,1,1.5700250865122267,0.5447893703710546,245,COMPLETE
2,0.7869793333333334,2021-08-09 12:06:17.755687,2021-08-09 12:07:22.191866,0 days 00:01:04.436179,2.48770170422572e-05,0.3600698658238199,0.48597116161128934,0.004270654823224336,2.967829454874663e-07,depthwise,6.952672093370166e-06,1,0.03890677455095916,0.7784606823379561,10000,COMPLETE
3,0.8095666666666667,2021-08-09 12:07:22.192322,2021-08-09 12:08:00.426439,0 days 00:00:38.234117,2.693487879666751e-06,0.3881907931788326,0.4457783739490017,0.01051916659967677,5.0947220279139215e-06,lossguide,8.611891192077335e-06,4,0.4125689555018418,0.24488303426738486,4341,COMPLETE
4,0.6889283333333333,2021-08-09 12:08:00.426885,2021-08-09 12:08:01.951658,0 days 00:00:01.524773,1.511266022063295e-08,0.39232264717577375,0.35612037392203916,1.6511255653071028e-05,4.071148912726498e-06,lossguide,0.003056024658651529,1,2.08064503356657,0.3273352296772828,61,COMPLETE
5,0.7281559999999999,2021-08-09 12:08:01.952092,2021-08-09 12:08:03.750376,0 days 00:00:01.798284,4.443694015894909e-06,0.7638781682297633,0.206685240627552,1.5793119672405754e-07,0.18206665615291442,depthwise,5.612100014153733e-08,2,0.09899947066588957,0.8819736387489461,80,COMPLETE
6,0.8124273333333333,2021-08-09 12:08:03.750817,2021-08-09 12:10:14.146065,0 days 00:02:10.395248,0.007697298603177289,0.6148147838077335,0.4560490944175832,0.001796520520295764,0.0005750036827844355,lossguide,1.2879164955808992e-07,6,4.256658826569493,0.33128108063225437,10000,COMPLETE
7,0.7290093333333333,2021-08-09 12:10:14.146500,2021-08-09 12:10:16.285431,0 days 00:00:02.138931,4.004862188787879e-08,0.7472739844634573,0.3881567729380291,2.5296168960784413e-07,9.31075988741986e-06,depthwise,2.6441967448555254e-05,2,15.974028102777169,0.2645211323730274,149,COMPLETE
8,0.7924039999999999,2021-08-09 12:10:16.285853,2021-08-09 12:10:35.469853,0 days 00:00:19.184000,0.001376395347005519,0.7376000916575125,0.8909673793479815,3.7109437997082287e-07,1.122193479730728e-05,lossguide,0.1188044094043332,9,4.282152552697459,0.6583367805983464,233,COMPLETE
9,0.7901746666666667,2021-08-09 12:10:35.470278,2021-08-09 12:10:50.904595,0 days 00:00:15.434317,0.00019919666604546204,0.6744703241184986,0.9864019407790428,5.211742951437981e-06,1.859746178270804e-08,lossguide,3.681901128150244e-05,9,17.660746547901958,0.47556736320156817,252,COMPLETE
