number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.8121953333333334,2021-08-08 08:07:06.265957,2021-08-08 08:07:25.911572,0 days 00:00:19.645615,0.07863563498457538,0.7017938688620433,0.4281696730834801,0.017588387260926333,0.020153936438505767,lossguide,0.032247807589474806,7,0.013966092352329259,0.8521512153681068,892,COMPLETE
1,0.7528450000000001,2021-08-08 08:07:25.912044,2021-08-08 08:07:28.051497,0 days 00:00:02.139453,4.399409057682196e-07,0.5146013109512918,0.41949863751397265,7.143310749385518e-07,0.7791411714181242,lossguide,0.0002948870936190608,4,2.306374579068978,0.20455542109158842,96,COMPLETE
2,0.7944626666666667,2021-08-08 08:07:28.051944,2021-08-08 08:07:29.803180,0 days 00:00:01.751236,0.0009163424643270423,0.5650183482139015,0.9773953756989355,0.9792452248746588,1.7606021380586416e-07,depthwise,6.9807241150273865e-06,3,0.2228396807990965,0.8073242729784733,65,COMPLETE
3,0.743255,2021-08-08 08:07:29.803648,2021-08-08 08:07:31.337549,0 days 00:00:01.533901,0.008245921253628535,0.8735294134850022,0.7480028131633041,0.0004323385408145131,1.386015031568822e-06,depthwise,8.900256913505189e-08,3,1.8457648065422652,0.7512755127201078,34,COMPLETE
4,0.7757103333333334,2021-08-08 08:07:31.337994,2021-08-08 08:07:34.193960,0 days 00:00:02.855966,1.7975633669468992e-06,0.4627739637783832,0.6227831488485578,9.533234692303397e-08,0.0012470701855013596,depthwise,0.00021267304858500863,6,1.1256797190372432,0.8011050400948763,83,COMPLETE
5,0.8081103333333334,2021-08-08 08:07:34.194401,2021-08-08 08:07:37.954999,0 days 00:00:03.760598,6.811928381368448e-06,0.8535549152982262,0.44278934811875675,0.12310276920244395,0.005060225372825693,depthwise,1.3248482632759281e-07,4,0.041124478979708584,0.9044399159347478,271,COMPLETE
6,0.7608776666666666,2021-08-08 08:07:37.955475,2021-08-08 08:07:40.699651,0 days 00:00:02.744176,0.24106626051907273,0.2864385847762836,0.5012301103878503,0.00036586614132486485,0.002112264618948488,depthwise,4.941204422060784e-06,5,0.01022633816893797,0.3761144517740279,123,COMPLETE
7,0.7687413333333334,2021-08-08 08:07:40.700088,2021-08-08 08:07:42.410608,0 days 00:00:01.710520,1.2493480212695058e-06,0.719380608261674,0.5559185964143596,1.1016636399964793e-06,7.465526419216962e-05,lossguide,1.0504434781388663e-05,5,4.477775319844301,0.60987685298687,22,COMPLETE
8,0.6965819999999999,2021-08-08 08:07:42.411051,2021-08-08 08:07:45.211756,0 days 00:00:02.800705,1.8986959170919823e-06,0.3963841072170812,0.4593965599832219,2.3422731054341414e-06,2.6590747067348055e-05,depthwise,3.1795980413300694e-07,1,9.532207348915907,0.8011743320775131,261,COMPLETE
9,0.8096506666666666,2021-08-08 08:07:45.212196,2021-08-08 08:09:02.203206,0 days 00:01:16.991010,5.7638462228353146e-08,0.41645539197587056,0.7109853608607462,0.006736046520498633,0.008809679120099992,lossguide,0.0004559966027723807,3,0.4537436528531619,0.8043869069953578,10000,COMPLETE
10,0.812326,2021-08-08 08:09:02.203703,2021-08-08 08:10:10.317014,0 days 00:01:08.113311,0.2612267792156052,0.7175316411472601,0.22912758361894153,0.0076755709196835,0.6609442012663576,lossguide,0.32740134599121784,9,0.04217830164981801,0.9814777627147024,1775,COMPLETE
11,0.8126539999999999,2021-08-08 08:10:10.317455,2021-08-08 08:11:24.746780,0 days 00:01:14.429325,0.753917966366646,0.701035489485205,0.21644866164893983,0.007731557258977032,0.8249854859505614,lossguide,0.32645121026624213,9,0.023953329213574577,0.9827490041958208,2410,COMPLETE
12,0.8121053333333333,2021-08-08 08:11:24.747220,2021-08-08 08:13:36.942040,0 days 00:02:12.194820,0.9705212567627035,0.9774471523380766,0.21780402908254998,0.0037687096570481853,0.5603575240072277,lossguide,0.19621526880795367,9,0.0690979542206103,0.9688442524971769,3336,COMPLETE
13,0.7759623333333333,2021-08-08 08:13:36.942481,2021-08-08 08:13:44.363689,0 days 00:00:07.421208,0.021770501052924753,0.6802956961941778,0.21551498349744652,2.5734762943942758e-05,0.11321488376113094,lossguide,0.8990921205949548,9,0.07081656872943669,0.9863268209261059,97,COMPLETE
14,0.805943,2021-08-08 08:13:44.364121,2021-08-08 08:13:48.588331,0 days 00:00:04.224210,0.00017327723047477723,0.8047186383190615,0.30899430803514927,0.11062393163451853,0.07664069453257727,lossguide,0.008306783119777889,8,0.16808344026867178,0.6448355309849972,72,COMPLETE
15,0.7718376666666665,2021-08-08 08:13:48.588776,2021-08-08 08:13:52.270983,0 days 00:00:03.682207,0.004467004706106176,0.630435962005521,0.2804521843225465,4.3855788632752546e-05,0.7887868864823623,lossguide,0.006738219717915769,7,0.020999512422355468,0.4656689877847525,92,COMPLETE
16,0.8137203333333334,2021-08-08 08:13:52.271397,2021-08-08 08:18:29.955527,0 days 00:04:37.684130,0.9291994796001831,0.7621958340011503,0.3455318623186805,0.001515226113343628,1.3444540202742002e-08,lossguide,0.7540709207038858,8,0.03433778865610438,0.6805449090786777,9426,COMPLETE
17,0.7787306666666667,2021-08-08 08:18:29.956011,2021-08-08 08:18:32.471072,0 days 00:00:02.515061,0.00068173986784424,0.989173090223967,0.34362523990263577,0.0005554217120511629,4.3394669611262196e-08,lossguide,0.0342526466357482,7,0.14425829278852237,0.6830001574392826,23,COMPLETE
18,0.7850213333333333,2021-08-08 08:18:32.471496,2021-08-08 08:18:48.558944,0 days 00:00:16.087448,3.4435588924407984e-05,0.7885560395182405,0.9666921533999161,1.1067138338650686e-08,3.4987837537119567e-06,lossguide,1.2343662130314538e-08,8,0.47875720776654096,0.5319194797989621,314,COMPLETE
19,0.7813423333333334,2021-08-08 08:18:48.559379,2021-08-08 08:18:53.750876,0 days 00:00:05.191497,0.04326531584896159,0.6015299108685705,0.3529318818891991,1.0522475964049337e-05,1.1815918247851686e-08,lossguide,0.0025972374973360106,8,0.029555502872497925,0.3706150998365923,96,COMPLETE
20,0.8123636666666667,2021-08-08 08:18:53.751287,2021-08-08 08:21:13.071210,0 days 00:02:19.319923,0.6937885489096631,0.22299897675978642,0.8068800428208531,0.0017637804818975305,0.00023837278233766035,lossguide,0.07950226034849354,6,0.08514758796533786,0.7064556335961389,10000,COMPLETE
21,0.8119263333333334,2021-08-08 08:21:13.071642,2021-08-08 08:23:31.157916,0 days 00:02:18.086274,0.7332827379862128,0.21397285503442842,0.8549055756695949,0.001548697807998763,0.0005281189552964829,lossguide,0.09215478486614778,6,0.0888315788384554,0.5459125828110967,10000,COMPLETE
22,0.8119990000000001,2021-08-08 08:23:31.158353,2021-08-08 08:23:41.992050,0 days 00:00:10.833697,0.12542985443239169,0.35531280024070566,0.7868924193936137,0.036246402320579636,2.719233806114627e-06,lossguide,0.6334020605238875,8,0.02067782619700704,0.7012620728126499,307,COMPLETE
23,0.8115419999999999,2021-08-08 08:23:41.992469,2021-08-08 08:26:33.947610,0 days 00:02:51.955141,0.8356132563567008,0.8896031704535687,0.8866947582890934,0.0013864535872806488,0.00023911233838158237,lossguide,0.06253413373490842,6,0.045660254314736706,0.892454504659002,10000,COMPLETE
24,0.7944053333333333,2021-08-08 08:26:33.953939,2021-08-08 08:26:56.667276,0 days 00:00:22.713337,0.0039638281605566105,0.7806249111123849,0.6607787847684934,0.00019477013060227873,1.2027221711162557e-05,lossguide,0.002476033039694075,9,0.23690036327296504,0.7307471760835574,313,COMPLETE
25,0.810204,2021-08-08 08:26:56.667709,2021-08-08 08:27:01.291319,0 days 00:00:04.623610,0.03971182723741138,0.5323648186248122,0.547507604117996,0.08947266628542117,3.574522124786195e-07,lossguide,0.9273087877650306,7,0.10207421589994697,0.5436111835420572,150,COMPLETE
26,0.785323,2021-08-08 08:27:01.291759,2021-08-08 08:27:05.872256,0 days 00:00:04.580497,0.24954195269918292,0.6367641570457983,0.37637770850930763,0.0015123040315463232,0.05981424716519368,lossguide,0.0162117898724893,8,0.020333755040520964,0.4409701766554385,70,COMPLETE
27,0.761434,2021-08-08 08:27:05.872680,2021-08-08 08:27:09.432876,0 days 00:00:03.560196,0.012473023780671548,0.21535205758458098,0.3010737479450158,8.449692029327046e-05,7.317726573829913e-05,lossguide,0.1489842785302292,6,0.010881907699633075,0.616437696629742,144,COMPLETE
28,0.8067656666666667,2021-08-08 08:27:09.433291,2021-08-08 08:27:23.973654,0 days 00:00:14.540363,0.0009680914309485691,0.29268870591536356,0.8668944930188303,0.022312595811390914,4.2092721953220067e-07,lossguide,0.0019516410840664112,9,0.03331317226819601,0.23084260932397288,298,COMPLETE
29,0.7985393333333333,2021-08-08 08:27:23.974074,2021-08-08 08:27:26.130819,0 days 00:00:02.156745,0.09416118497703228,0.6757384314847262,0.2705887899420664,0.3838762633195057,0.025204009146381174,lossguide,0.04919773744637893,7,0.015419093210864928,0.8805211700113804,24,COMPLETE
