number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.781403,2021-08-08 10:17:02.057531,2021-08-08 10:17:05.127985,0 days 00:00:03.070454,3.3049265172746454e-05,0.503376840751028,0.40419478433818734,0.5968664088064628,0.2187331272945329,depthwise,0.001128760642717674,9,0.3035595539539793,0.6062568099063552,10,COMPLETE
1,0.7772386666666667,2021-08-08 10:17:05.128457,2021-08-08 10:17:08.014257,0 days 00:00:02.885800,0.00021993541327249976,0.7592708088170597,0.7316415652278792,0.0002013155209516969,0.030651829077437458,depthwise,0.10281667998408933,6,0.0460014479473458,0.607185089190484,75,COMPLETE
2,0.7485753333333333,2021-08-08 10:17:08.014703,2021-08-08 10:17:09.872996,0 days 00:00:01.858293,0.024128214442884315,0.8770579781015453,0.786382958600335,0.0003167129620502737,0.06636138111236906,depthwise,0.6508900446592872,3,0.8474969429971441,0.4153392981943673,73,COMPLETE
3,0.8128043333333334,2021-08-08 10:17:09.873445,2021-08-08 10:23:29.070069,0 days 00:06:19.196624,0.34679721753730197,0.8995069687181276,0.9796737305134882,0.0006136345832281474,0.0009875836635910998,lossguide,3.588612150442733e-05,9,5.665559159858386,0.32648416193219393,10000,COMPLETE
4,0.7799353333333334,2021-08-08 10:23:29.070522,2021-08-08 10:23:38.667020,0 days 00:00:09.596498,3.463646828921644e-08,0.7544049125902041,0.25745297791693766,3.7068850970785596e-05,0.043346091699517336,lossguide,7.360450345655997e-08,9,0.031015593377705736,0.39284759272053765,153,COMPLETE
5,0.8136376666666667,2021-08-08 10:23:38.667452,2021-08-08 10:24:00.769631,0 days 00:00:22.102179,4.766209135718816e-06,0.4972443898115464,0.6741667711874559,0.01797707797130924,0.0023441165341614085,depthwise,5.601177008108536e-05,9,9.201521783700114,0.39238603204917655,820,COMPLETE
6,0.7696523333333333,2021-08-08 10:24:00.770034,2021-08-08 10:24:03.304776,0 days 00:00:02.534742,0.007178268163920902,0.9847340247031866,0.79998104411821,0.0001049905097509026,0.5633845632286298,lossguide,0.537013994848692,5,0.7739155785965723,0.24114739690111842,96,COMPLETE
7,0.8089270000000001,2021-08-08 10:24:03.305176,2021-08-08 10:26:53.965291,0 days 00:02:50.660115,0.6942086165595671,0.9868754967114086,0.7314344786712017,0.0008471251380264575,2.7658664045650945e-08,depthwise,1.0008897231238934e-05,6,0.03073839251973107,0.978758948408019,10000,COMPLETE
8,0.7318413333333335,2021-08-08 10:26:53.965727,2021-08-08 10:26:55.824571,0 days 00:00:01.858844,0.0038868424687187636,0.6889517756608494,0.238262299725592,1.4246688633989046e-06,0.01973980533246156,depthwise,1.371008446177381e-06,2,0.5123772605644643,0.34683907894443633,109,COMPLETE
9,0.6787296666666668,2021-08-08 10:26:55.825071,2021-08-08 10:26:57.483980,0 days 00:00:01.658909,0.008868588043273342,0.24974344713424135,0.44830472837691726,1.0375236662197134e-08,1.159184620424097e-06,lossguide,0.49999810750742435,1,0.41154426821165463,0.7048329649931624,101,COMPLETE
10,0.8099703333333333,2021-08-08 10:26:57.484383,2021-08-08 10:26:59.998700,0 days 00:00:02.514317,5.273094005387904e-07,0.4765619609790275,0.5588499701994923,0.3190209051781366,2.663200422788909e-05,depthwise,0.0026485688940699934,7,19.07067694079358,0.9344275252456141,75,COMPLETE
11,0.813514,2021-08-08 10:26:59.999136,2021-08-08 10:27:45.708038,0 days 00:00:45.708902,4.146658683438129e-06,0.3195421293932848,0.9718114012593616,0.007094780662478213,0.0005181651183322977,lossguide,6.86724076140323e-05,8,18.10460705992603,0.20566743808002985,2788,COMPLETE
12,0.8133900000000001,2021-08-08 10:27:45.708465,2021-08-08 10:28:04.617888,0 days 00:00:18.909423,3.73717117893304e-06,0.24896761805310363,0.962451350241236,0.021176027587113296,0.0009047416098080415,lossguide,0.0007510065366700994,8,16.81166707739219,0.21199897077246185,1197,COMPLETE
13,0.8129606666666667,2021-08-08 10:28:04.618303,2021-08-08 10:28:25.435415,0 days 00:00:20.817112,3.996074543190639e-07,0.3813549541133465,0.8876125241476135,0.015537804491902856,3.8142124400483026e-05,lossguide,1.7641169399661674e-06,7,3.5786969115710363,0.4977710818057296,1065,COMPLETE
14,0.811438,2021-08-08 10:28:25.435834,2021-08-08 10:28:55.167629,0 days 00:00:29.731795,5.2136679977019925e-05,0.43320182617628905,0.6336871918056328,0.014622252278038966,0.0008189766804334603,lossguide,0.00015992574212454958,4,3.926527565175926,0.5024351719964719,3362,COMPLETE
15,0.8095656666666667,2021-08-08 10:28:55.168057,2021-08-08 10:29:00.419552,0 days 00:00:05.251495,1.65951540794208e-08,0.5750126265337117,0.5562677683803485,0.08250206885845408,2.197847481684829e-06,depthwise,0.01979872853883039,8,7.54844952276901,0.2624190160301198,192,COMPLETE
16,0.7892156666666666,2021-08-08 10:29:00.419965,2021-08-08 10:29:06.229662,0 days 00:00:05.809697,3.937113453955501e-06,0.3404919765768173,0.867627511264359,3.994602726547154e-06,0.0018812424281153186,depthwise,4.218081016644842e-08,8,1.7621998550282614,0.47526864324349555,112,COMPLETE
17,0.8116923333333333,2021-08-08 10:29:06.230094,2021-08-08 10:31:01.632380,0 days 00:01:55.402286,0.0003248607914044357,0.5889631321491033,0.6504717525501469,0.0027920308130691433,5.595761663497292e-06,lossguide,2.452471051926507e-06,7,0.14608294563562,0.832871320026107,5144,COMPLETE
18,0.810083,2021-08-08 10:31:01.632924,2021-08-08 10:32:39.050401,0 days 00:01:37.417477,3.3426456363008415e-06,0.2911270154777074,0.39333166387940466,0.002363879127656476,0.00014181259854081433,lossguide,8.595792654503384e-05,5,11.499498674928658,0.3113459977154721,10000,COMPLETE
19,0.7939306666666667,2021-08-08 10:32:39.050850,2021-08-08 10:32:55.780348,0 days 00:00:16.729498,1.7904882498973084e-07,0.382676770138964,0.8994278986233629,1.0281066199601797e-05,0.0045345113276523815,depthwise,2.1246466117138894e-07,9,0.010312562864225374,0.20885541755709303,297,COMPLETE
20,0.765803,2021-08-08 10:32:55.780765,2021-08-08 10:32:57.791290,0 days 00:00:02.010525,1.8669587794256638e-05,0.2113937939030321,0.4918329858494159,1.1843878299693234e-07,1.539675099679149e-07,depthwise,0.005011009537841849,6,2.7636299826030837,0.6856379500030777,39,COMPLETE
21,0.8118023333333334,2021-08-08 10:32:57.791738,2021-08-08 10:33:07.178933,0 days 00:00:09.387195,4.202436296912051e-06,0.33550989556283234,0.9805130652761355,0.04392682267541767,0.0003839302138266315,lossguide,0.00038579975438447826,8,19.253168553248553,0.20391643448890515,505,COMPLETE
22,0.8138883333333333,2021-08-08 10:33:07.179347,2021-08-08 10:33:44.525387,0 days 00:00:37.346040,9.400345042480739e-07,0.2105842794148097,0.9961287014897648,0.008251018679730746,0.00693108346426663,lossguide,2.2523121405375158e-05,8,9.855035946396638,0.29122229470491884,2140,COMPLETE
23,0.8138326666666668,2021-08-08 10:33:44.525815,2021-08-08 10:34:56.093434,0 days 00:01:11.567619,1.2640565468766215e-07,0.5126442682994555,0.8124873092484467,0.004144724802314351,0.008520593464844002,lossguide,1.0188828185522174e-05,7,7.500188279994855,0.41915594291231884,4159,COMPLETE
24,0.8063333333333332,2021-08-08 10:34:56.093873,2021-08-08 10:34:59.091134,0 days 00:00:02.997261,1.2273884695770786e-07,0.5204615347077012,0.7295273762387263,0.143676075053115,0.012149129300400656,lossguide,9.916741540765268e-06,7,1.4531696579337376,0.4282665888683624,60,COMPLETE
25,0.814063,2021-08-08 10:34:59.091557,2021-08-08 10:37:17.533006,0 days 00:02:18.441449,6.212105411930989e-07,0.6718734051623829,0.7831192866893006,0.002572332027268396,0.0052969164746657985,lossguide,1.7490627044931268e-05,9,8.222422348834739,0.5653449245282453,4501,COMPLETE
26,0.8132446666666667,2021-08-08 10:37:17.533482,2021-08-08 10:39:05.483394,0 days 00:01:47.949912,7.073248394609407e-08,0.6931300859114292,0.8534295318655745,0.0027310733421278977,0.17353670244084682,lossguide,3.508859994026726e-07,6,5.87077153731002,0.5289974203138288,7671,COMPLETE
27,0.7813776666666667,2021-08-08 10:39:05.483840,2021-08-08 10:39:07.952266,0 days 00:00:02.468426,6.745922393420653e-07,0.6855088976865731,0.8086782611348459,5.192956942242336e-05,0.005820088039193413,lossguide,1.3268436676907432e-08,7,2.0446127391271984,0.7196698571598448,19,COMPLETE
