number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.7562346666666667,2021-08-08 04:00:15.927882,2021-08-08 04:00:18.733040,0 days 00:00:02.805158,0.0006417436522828534,0.6037532884387137,0.8698235401247567,1.3465333509520782e-06,0.00973620360965841,depthwise,0.00030700012169397205,4,0.01576454179799566,0.5970057545586964,124,COMPLETE
1,0.8091306666666668,2021-08-08 04:00:18.733652,2021-08-08 04:00:32.216364,0 days 00:00:13.482712,5.8325202440069185e-05,0.5436968924845078,0.8376707899121181,0.024759228227025167,4.574473298534116e-07,lossguide,1.1243796788352763e-06,8,0.011360089516102121,0.3607364360374832,330,COMPLETE
2,0.7822056666666667,2021-08-08 04:00:32.216960,2021-08-08 04:00:37.258558,0 days 00:00:05.041598,1.060432617808114e-08,0.5984442850328906,0.42736639827151973,0.00021922905626629987,0.0452965648418786,lossguide,0.01950761997553548,7,2.257278389999872,0.28157612655093694,152,COMPLETE
3,0.7243836666666666,2021-08-08 04:00:37.258988,2021-08-08 04:00:38.833208,0 days 00:00:01.574220,2.397469272044543e-07,0.9827960203695054,0.8928052904547155,1.1349839954652324e-08,2.1896503723572927e-08,depthwise,6.782012918467686e-08,3,4.290046919093046,0.41942192543627166,42,COMPLETE
4,0.7647166666666667,2021-08-08 04:00:38.833645,2021-08-08 04:00:42.258923,0 days 00:00:03.425278,1.976012865748e-05,0.25721591227186924,0.28804633495717974,1.669958011067942e-06,0.052447572343885036,depthwise,3.3809965458950755e-08,7,0.027899765463572257,0.23851937522224287,90,COMPLETE
5,0.8117280000000001,2021-08-08 04:00:42.259357,2021-08-08 04:01:34.002137,0 days 00:00:51.742780,0.0009261838681094465,0.28475711503474876,0.5086061863676905,0.007003216178527783,0.0023607913953997764,depthwise,9.041406218070735e-05,5,1.5683199512221968,0.3312573081429673,5081,COMPLETE
6,0.6412823333333333,2021-08-08 04:01:34.002567,2021-08-08 04:01:36.078538,0 days 00:00:02.075971,0.00027290020521042983,0.7327697575659626,0.4708521198050716,4.429827441490982e-08,2.0422591569661287e-05,lossguide,1.2639944554658647e-08,1,0.08519304652536872,0.5321879437474895,152,COMPLETE
7,0.7640443333333332,2021-08-08 04:01:36.078982,2021-08-08 04:01:38.307437,0 days 00:00:02.228455,0.09690242939558305,0.2174619082877948,0.8073569352900765,0.0011794077046124785,0.05855724025530241,lossguide,0.004720194722065418,5,5.115070082552457,0.7862497619637301,71,COMPLETE
8,0.812847,2021-08-08 04:01:38.307871,2021-08-08 04:03:14.710946,0 days 00:01:36.403075,8.272493225672902e-05,0.22596059520749823,0.341920501693817,0.00423478205560947,0.000216541130787045,lossguide,3.198922502356813e-05,7,0.7809428105525824,0.9304952030572666,5421,COMPLETE
9,0.641503,2021-08-08 04:03:14.711387,2021-08-08 04:03:17.121618,0 days 00:00:02.410231,0.0001593189894883475,0.7145227274246215,0.47928386687756536,5.4755689353823345e-08,0.004936304475494569,depthwise,0.009060953957644733,1,6.4555894252677515,0.5103347336653453,207,COMPLETE
10,0.7816756666666667,2021-08-08 04:03:17.122045,2021-08-08 04:03:19.907694,0 days 00:00:02.785649,0.228506517294102,0.40014680077432196,0.21136671111929087,0.831486666623296,3.5031858992022434e-05,lossguide,8.086707911933853e-06,9,0.38737242328658317,0.9777600040922597,10,COMPLETE
11,0.8127256666666667,2021-08-08 04:03:19.908133,2021-08-08 04:03:58.970907,0 days 00:00:39.062774,0.004354938380931716,0.3723832089049766,0.6568714180761661,0.008190166761700698,0.0011842662682552915,depthwise,0.9593031633395963,6,0.7553338652350705,0.7902716823032913,2833,COMPLETE
12,0.8059503333333332,2021-08-08 04:03:58.971344,2021-08-08 04:04:01.749377,0 days 00:00:02.778033,0.012758194098799004,0.3986154574228475,0.6760751431448007,0.23471947153197134,0.00035520309373678446,lossguide,0.20315894069501228,7,0.49925359615503767,0.795913066619854,53,COMPLETE
13,0.775743,2021-08-08 04:04:01.749792,2021-08-08 04:04:04.077282,0 days 00:00:02.327490,0.006574252529525786,0.394538419057622,0.6679990613292868,5.522721394844111e-05,3.682906446232364e-06,depthwise,7.934728960621506e-05,6,0.44351358910045435,0.9875523710144476,47,COMPLETE
14,0.812571,2021-08-08 04:04:04.077709,2021-08-08 04:04:21.613232,0 days 00:00:17.535523,4.247666093253391e-06,0.3388668106650898,0.33052630555911167,0.02744891594726631,0.7832178781779267,lossguide,0.7525622486908898,9,0.14621117340214224,0.7983574593029776,461,COMPLETE
15,0.798698,2021-08-08 04:04:21.613667,2021-08-08 04:05:41.578859,0 days 00:01:19.965192,2.959691392908442e-06,0.48647797497143747,0.6028808592826299,0.0009719624208665217,0.0002972392114691768,depthwise,1.9808210710582776e-06,3,14.964881464413972,0.8829444586994925,10000,COMPLETE
16,0.775602,2021-08-08 04:05:41.579358,2021-08-08 04:05:44.000574,0 days 00:00:02.421216,0.005875177194850535,0.23160671811829953,0.9920807151919578,3.0492770630816205e-05,3.616301862449673e-06,depthwise,0.0010165157701688533,6,1.1738911820891484,0.7099185340416344,57,COMPLETE
17,0.811601,2021-08-08 04:05:44.001047,2021-08-08 04:06:51.367694,0 days 00:01:07.366647,0.01679251129063938,0.480161586566453,0.7344196549373253,0.005202420193757936,0.0007184593023966045,lossguide,1.4249975625512743e-05,8,0.1450205475029776,0.6863315624851904,2008,COMPLETE
18,0.8115100000000001,2021-08-08 04:06:51.368131,2021-08-08 04:06:57.011067,0 days 00:00:05.642936,0.915875059538665,0.9978074905877958,0.5781102342399935,0.06660737060250173,6.4460257850334e-05,depthwise,0.07176374817631084,6,0.9513147161315356,0.8865425399584387,270,COMPLETE
19,0.7512849999999999,2021-08-08 04:06:57.011500,2021-08-08 04:06:58.649726,0 days 00:00:01.638226,1.0270623223872095e-06,0.3350472214265762,0.3701782292777768,0.000440305969031347,0.5832820752948162,lossguide,0.0008912881803840197,4,0.0697003936981904,0.9027368368462257,35,COMPLETE
20,0.7777476666666666,2021-08-08 04:06:58.650174,2021-08-08 04:07:02.387716,0 days 00:00:03.737542,0.001658387595151005,0.8643358296985513,0.20051235597825412,0.007310554324581144,2.710965988074495e-07,depthwise,9.194867135333736e-07,8,0.2924227582385105,0.6877810989766705,46,COMPLETE
21,0.810685,2021-08-08 04:07:02.388148,2021-08-08 04:07:12.200987,0 days 00:00:09.812839,2.7967755268173135e-05,0.3233198757524753,0.34223810976719277,0.05758423427097264,0.26220479714984213,lossguide,0.5896497266872022,9,0.19212938560946927,0.8001165100823788,196,COMPLETE
22,0.7841926666666668,2021-08-08 04:07:12.201459,2021-08-08 04:07:17.605331,0 days 00:00:05.403872,7.211583559415797e-06,0.3461735952895611,0.3103989803217421,0.003697649622519843,0.0009645910445876184,lossguide,0.6270153192259444,9,0.7603666952612057,0.8380209031439221,59,COMPLETE
23,0.8030176666666667,2021-08-08 04:07:17.605837,2021-08-08 04:07:20.714474,0 days 00:00:03.108637,1.9037157360077389e-07,0.46952329696761896,0.5723388050219277,0.2769570340855604,0.012072827071955524,lossguide,0.07944361551958523,8,0.08517599483536967,0.9441384950210637,34,COMPLETE
