number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.6409233333333333,2021-08-09 11:04:35.317541,2021-08-09 11:04:37.360996,0 days 00:00:02.043455,1.1241165049862212e-08,0.8619484673080919,0.6489582969890078,1.0562103641156496e-07,4.5179953481675926e-08,lossguide,1.4518949571700123e-08,1,0.2507828629024639,0.6976278140491263,89,COMPLETE
1,0.7767620000000001,2021-08-09 11:04:37.361471,2021-08-09 11:04:43.082292,0 days 00:00:05.720821,1.2108406884882765e-06,0.31591126385779367,0.34034323100304664,0.0014814024195396393,0.07871911897324363,depthwise,0.0008530694000416643,7,0.04301640830228851,0.6071427956124142,191,COMPLETE
2,0.772211,2021-08-09 11:04:43.082703,2021-08-09 11:04:46.409755,0 days 00:00:03.327052,9.063331748000421e-06,0.655387393878532,0.35956741257025354,2.8217690268861882e-06,0.0004096244791435949,lossguide,0.003661662598459932,6,3.290567279331459,0.9670057599354824,112,COMPLETE
3,0.6068546666666667,2021-08-09 11:04:46.410175,2021-08-09 11:04:47.515489,0 days 00:00:01.105314,2.7165853373707422e-08,0.8525719176477304,0.6835518010975172,2.8272546800313764e-05,0.0003665746117530113,depthwise,0.0016287011065213729,1,0.0498328303743019,0.6817913294245992,1,COMPLETE
4,0.7672509999999999,2021-08-09 11:04:47.515903,2021-08-09 11:04:50.309717,0 days 00:00:02.793814,9.92092767239747e-07,0.980768357479376,0.44124377658467023,0.0005046698920573882,1.5609602728701286e-06,depthwise,0.01185172611163023,5,1.3811935677698222,0.9956301610313456,111,COMPLETE
5,0.7572806666666666,2021-08-09 11:04:50.310125,2021-08-09 11:04:52.358379,0 days 00:00:02.048254,2.6363053771748675e-08,0.292033011448319,0.32831829098885007,0.00020921029696049836,0.001208146450211611,lossguide,4.3769192830485415e-07,5,17.833170805082048,0.9107981703071109,58,COMPLETE
6,0.7760926666666667,2021-08-09 11:04:52.358798,2021-08-09 11:04:57.698514,0 days 00:00:05.339716,0.00027725500696349777,0.9163328292251132,0.4534674743897611,3.924499146557214e-08,0.08912053180835171,depthwise,0.12541602410407118,6,0.018202668871281392,0.5905915905698125,226,COMPLETE
7,0.8142543333333334,2021-08-09 11:04:57.698930,2021-08-09 11:07:02.127483,0 days 00:02:04.428553,1.202501149087989e-08,0.9015621582323112,0.47725470309607065,0.0027118039735099233,0.00015449236339300685,depthwise,8.675278449617788e-05,6,8.500180258249255,0.25017017929508784,9548,COMPLETE
8,0.8104346666666666,2021-08-09 11:07:02.127924,2021-08-09 11:07:10.010735,0 days 00:00:07.882811,0.07499173931222086,0.8097272944442286,0.506714930116428,0.06097802764977498,4.369362812065219e-08,lossguide,3.039046352429263e-07,4,0.017743742804048945,0.5803760679052608,724,COMPLETE
9,0.7498103333333334,2021-08-09 11:07:10.011158,2021-08-09 11:07:11.633959,0 days 00:00:01.622801,0.003266717861102656,0.28190671318460414,0.4307780476953449,4.063450585027445e-07,0.04899562836361619,lossguide,1.4609376166138013e-06,4,14.047535924663954,0.7179873740841731,32,COMPLETE
10,0.7881186666666666,2021-08-09 11:07:11.634403,2021-08-09 11:07:14.749843,0 days 00:00:03.115440,0.9366891190322231,0.5268986874141077,0.91321060367575,0.3108333758150552,5.629711829303539e-06,depthwise,2.5018885596380063e-05,9,0.6669694109616731,0.21076599555989228,12,COMPLETE
11,0.8090493333333333,2021-08-09 11:07:14.750278,2021-08-09 11:07:32.143495,0 days 00:00:17.393217,0.1512152563122219,0.6931282569947025,0.5614551773824832,0.03213155443368333,1.1076655114048503e-08,lossguide,2.5623796712757106e-05,3,0.2456311762786134,0.24105265867885253,2144,COMPLETE
12,0.8140773333333334,2021-08-09 11:07:32.143928,2021-08-09 11:07:57.540165,0 days 00:00:25.396237,0.02186052029891243,0.7692416669048348,0.7989747081087621,0.014638246984655571,4.864777204616583e-06,depthwise,1.2889555519883775e-08,8,4.263748960090122,0.39044133462803177,900,COMPLETE
13,0.8148986666666667,2021-08-09 11:07:57.540616,2021-08-09 11:08:59.912213,0 days 00:01:02.371597,0.002483122980016002,0.5310283483887914,0.8305615423315188,0.005726072318341633,1.6633824777398056e-05,depthwise,0.787322043231025,9,4.834476702742746,0.38166497838211505,1964,COMPLETE
14,0.7759823333333333,2021-08-09 11:08:59.912654,2021-08-09 11:09:04.039102,0 days 00:00:04.126448,0.0005442535828809076,0.5068059651889643,0.20057827219973018,0.004390740326626082,2.097974214390606e-05,depthwise,0.7155810057875646,9,5.644172542964536,0.3810979519639234,68,COMPLETE
15,0.7847019999999999,2021-08-09 11:09:04.039561,2021-08-09 11:09:08.224290,0 days 00:00:04.184729,5.258976881372012e-05,0.4468340745047906,0.9375597010111817,2.895338280655794e-05,0.00581050894367682,depthwise,0.00016596926047049846,7,1.5517194622905872,0.36622299102786304,90,COMPLETE
16,0.8043693333333333,2021-08-09 11:09:08.224723,2021-08-09 11:09:10.735205,0 days 00:00:02.510482,0.004798559879117513,0.4007380011614987,0.7839225664714665,0.3623109330937159,7.500016856112541e-07,depthwise,0.03636745533964767,8,7.172876208675457,0.46546590900794377,28,COMPLETE
17,0.8082199999999999,2021-08-09 11:09:10.735636,2021-08-09 11:10:28.062156,0 days 00:01:17.326520,1.9011009813089207e-07,0.5825983857989753,0.7782004241050013,0.003564031853008037,4.3950697313415734e-05,depthwise,0.00016398253241300186,3,1.8030626552650957,0.2892710266070774,10000,COMPLETE
18,0.7911113333333333,2021-08-09 11:10:28.062613,2021-08-09 11:10:38.471663,0 days 00:00:10.409050,3.37311740820626e-05,0.7027654281106622,0.7004355656788416,7.0933722674277e-05,0.8832629621419694,depthwise,8.215572425818526e-06,8,9.266143792021316,0.3114077142870257,263,COMPLETE
19,0.7839423333333334,2021-08-09 11:10:38.472105,2021-08-09 11:10:43.175618,0 days 00:00:04.703513,0.0013386297423301893,0.20228678023682345,0.9945086186623436,5.421405924620131e-06,0.00012562688972392384,depthwise,0.5577607492761084,7,0.4880933578257169,0.487243370319446,133,COMPLETE
20,0.7808583333333333,2021-08-09 11:10:43.176049,2021-08-09 11:10:45.621883,0 days 00:00:02.445834,4.451509077036758e-06,0.5972508589533813,0.5493779349968115,0.7909490372166162,0.005554441806890413,depthwise,0.0007002524110284055,9,2.5515583396089596,0.4608218721041949,6,COMPLETE
21,0.8138123333333334,2021-08-09 11:10:45.622333,2021-08-09 11:11:09.355866,0 days 00:00:23.733533,0.030761368344262786,0.77493110111284,0.8322648411631085,0.015062328766337566,5.922029769714235e-06,depthwise,1.0196880190037113e-08,8,4.322128501175625,0.37404880104949423,816,COMPLETE
22,0.8115376666666666,2021-08-09 11:11:09.356325,2021-08-09 11:11:38.186532,0 days 00:00:28.830207,0.00997235918237938,0.997912110119801,0.8609079387241856,0.012291573855329656,1.6252851308434608e-06,depthwise,7.303022730440079e-08,8,0.8567104403324077,0.29609688591263156,797,COMPLETE
23,0.8094776666666667,2021-08-09 11:11:38.186984,2021-08-09 11:13:54.944271,0 days 00:02:16.757287,0.7656299022846532,0.7440389937808678,0.7324697241044545,0.000749451744817242,2.2394231249974076e-07,depthwise,4.011977734133048e-06,6,11.067397342695445,0.20062922286354462,10000,COMPLETE
24,0.8137336666666667,2021-08-09 11:13:54.944724,2021-08-09 11:14:04.440496,0 days 00:00:09.495772,0.00019490992515911745,0.9135751534900998,0.6162320658127184,0.04418357562371827,9.700550398025242e-06,depthwise,0.08388238314046272,9,19.66527228200607,0.4096775219624943,332,COMPLETE
25,0.8144680000000001,2021-08-09 11:14:04.440941,2021-08-09 11:15:32.661634,0 days 00:01:28.220693,0.014089193034316057,0.6369865495900495,0.8567080853990019,0.00346095539857206,0.00012444369096664687,depthwise,1.1190320374131082e-07,7,5.00664541916316,0.5158470115540041,4645,COMPLETE
26,0.8148926666666667,2021-08-09 11:15:32.662095,2021-08-09 11:17:40.507877,0 days 00:02:07.845782,0.0010613218750320978,0.4247366856583011,0.9155986638178384,0.0026129924344910536,0.00010063014310369864,depthwise,4.744432787445286e-05,7,7.480861521106167,0.5130722247941283,7245,COMPLETE
27,0.7853233333333334,2021-08-09 11:17:40.508343,2021-08-09 11:17:49.906278,0 days 00:00:09.397935,0.0005575367667267164,0.4340367945357517,0.8950669025430649,0.0002788344468832686,0.0015828360864189074,depthwise,2.6076422710552966e-07,7,1.0116778295290645,0.5318276114157234,300,COMPLETE
28,0.81123,2021-08-09 11:17:49.906730,2021-08-09 11:17:54.600954,0 days 00:00:04.694224,0.002215198962214615,0.5429319493725925,0.9839655447681217,0.09865599891187928,4.587381345444393e-05,depthwise,0.009166069491447632,7,2.54331404585656,0.7871494733385476,143,COMPLETE
29,0.8115213333333333,2021-08-09 11:17:54.601587,2021-08-09 11:18:57.439160,0 days 00:01:02.837573,0.1071833761731823,0.6399205415320619,0.8475144136112407,0.0062300319684532755,3.110156581654295e-05,lossguide,2.565277131713855e-06,9,0.09688398055395464,0.6731831219042451,1165,COMPLETE
30,0.812863,2021-08-09 11:18:57.439663,2021-08-09 11:23:40.030666,0 days 00:04:42.591003,0.012731553290740667,0.39032845476559286,0.9358247140896465,0.0011738112072440256,1.6802726670301467e-07,depthwise,1.37839639090246e-07,8,0.3726537459414341,0.5386395978425739,8987,COMPLETE
31,0.8143273333333333,2021-08-09 11:23:40.031126,2021-08-09 11:25:52.864218,0 days 00:02:12.833092,0.0008982886924602338,0.47759732528755194,0.7381480062327765,0.002376906707505981,0.0004617767307222554,depthwise,3.1426632155690154e-05,6,7.081988308615558,0.33395484536754405,10000,COMPLETE
32,0.778901,2021-08-09 11:25:52.864661,2021-08-09 11:25:57.590183,0 days 00:00:04.725522,0.0007669611326357673,0.5052957816424404,0.7398083115357519,0.00017558715931939914,0.0005217874909189806,depthwise,5.913677431163743e-08,6,5.956873395731092,0.43649444729069764,193,COMPLETE
33,0.8138043333333332,2021-08-09 11:25:57.590610,2021-08-09 11:29:08.247058,0 days 00:03:10.656448,9.878705903239814e-05,0.3621794000532855,0.8748232693319044,0.0012956717189922635,0.004978572879263919,depthwise,1.4122114915177383e-05,7,3.0007772634765435,0.5249264767382397,10000,COMPLETE
34,0.811852,2021-08-09 11:29:08.247511,2021-08-09 11:29:12.703030,0 days 00:00:04.455519,0.0047770749778825354,0.45616493586108314,0.6539814602359508,0.12394976295453777,0.00017129157823818296,depthwise,0.0005912451988811202,5,11.505194095675298,0.6396374616815637,309,COMPLETE
35,0.7708836666666666,2021-08-09 11:29:12.703459,2021-08-09 11:29:14.549485,0 days 00:00:01.846026,1.655023735924209e-05,0.5668358056990923,0.8138736314818942,8.745717953447641e-05,0.0011956569175671896,depthwise,1.302274748428198e-06,5,4.733200636423467,0.32006775385490815,43,COMPLETE
36,0.8134443333333333,2021-08-09 11:29:14.549905,2021-08-09 11:31:43.959581,0 days 00:02:29.409676,0.04355673276946799,0.6177526216400909,0.7416984453567956,0.0018441683799703115,0.00033810449593756016,lossguide,6.641512834034861e-05,6,2.0648359279458552,0.49463033202423634,10000,COMPLETE
37,0.6418923333333333,2021-08-09 11:31:43.960022,2021-08-09 11:31:45.369295,0 days 00:00:01.409273,0.23496050924127798,0.3397379487598728,0.961618138168833,0.0004392345065787849,1.619975503346791e-05,depthwise,0.00225974251483687,1,3.575359231784024,0.3372335160760848,55,COMPLETE
38,0.814336,2021-08-09 11:31:45.369736,2021-08-09 11:32:26.131371,0 days 00:00:40.761635,0.00020666688078716552,0.4825003866449224,0.6734409938723078,0.008673836279045832,7.842357009923796e-05,depthwise,0.0003728982811479671,6,7.370314918021982,0.4336970141458326,2987,COMPLETE
39,0.8134186666666667,2021-08-09 11:32:26.131810,2021-08-09 11:33:18.758911,0 days 00:00:52.627101,0.00020328782548275232,0.655874295399,0.678958521064595,0.009542061675160762,6.447698360231449e-05,depthwise,0.006491040655768677,4,13.885434384411852,0.573276875855706,5721,COMPLETE
40,0.7668553333333333,2021-08-09 11:33:18.759368,2021-08-09 11:33:21.164288,0 days 00:00:02.404920,5.1979475983211414e-06,0.2560605832687866,0.8981389037348292,2.8392526248469408e-05,1.141956805320353e-06,lossguide,3.676780187264268e-08,5,0.13055712472819003,0.7529051047617221,91,COMPLETE
41,0.8148206666666667,2021-08-09 11:33:21.164726,2021-08-09 11:34:45.907258,0 days 00:01:24.742532,0.0013330218793002437,0.4751603192903998,0.6131718680298243,0.0038236159905100505,0.0005345725060394316,depthwise,6.703177944367469e-07,7,6.841502836266256,0.43604020553403555,5274,COMPLETE
