number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.8122476666666666,2021-08-09 06:23:21.096401,2021-08-09 06:23:42.183747,0 days 00:00:21.087346,0.00011370409367470982,0.46995858874209395,0.2228258532113772,0.02289703610282807,1.0349487273891874e-08,lossguide,1.3022507761334079e-05,7,1.8610758052231533,0.9776152616173612,1079,COMPLETE
1,0.8112873333333334,2021-08-09 06:23:42.184257,2021-08-09 06:23:54.682571,0 days 00:00:12.498314,0.025876707198213656,0.2598570666714933,0.9431231101787376,0.03152514766677672,0.005936762087327194,depthwise,2.546950091561941e-06,9,0.9889932388456238,0.6535804671266257,260,COMPLETE
2,0.808445,2021-08-09 06:23:54.683012,2021-08-09 06:23:58.563462,0 days 00:00:03.880450,0.8251824323069586,0.3637740870267876,0.9094496971508443,0.11022046907427456,0.2800995947370844,lossguide,3.953857482487567e-08,5,0.910460630212531,0.29870565499826995,224,COMPLETE
3,0.666804,2021-08-09 06:23:58.563919,2021-08-09 06:24:01.757791,0 days 00:00:03.193872,9.77848230239846e-08,0.5017265344135251,0.8792563976713272,0.0013105315497850855,2.0654467232873932e-08,depthwise,0.005315528736120998,1,11.209065568645869,0.4703280703936322,330,COMPLETE
4,0.642274,2021-08-09 06:24:01.758249,2021-08-09 06:24:03.247814,0 days 00:00:01.489565,4.32673772237749e-05,0.5649251050377899,0.5833262688146036,0.0007693077921394004,5.393569408707303e-06,lossguide,0.011004233749700115,1,0.09966797838931117,0.9376828875522916,47,COMPLETE
5,0.7561773333333335,2021-08-09 06:24:03.248249,2021-08-09 06:24:08.235245,0 days 00:00:04.986996,9.019107672365327e-06,0.4584899721311776,0.835636128143292,6.415552682858073e-08,0.029291887519580145,lossguide,0.023549347935680382,4,1.5428244810644307,0.8932151733292939,372,COMPLETE
6,0.7602433333333333,2021-08-09 06:24:08.235686,2021-08-09 06:24:10.934012,0 days 00:00:02.698326,0.0006560586293506672,0.6265235821515117,0.7922879691101326,4.778995294463046e-06,0.9625622785461557,depthwise,2.0455522347139544e-05,4,3.5608004900172427,0.42553227911752356,144,COMPLETE
7,0.777462,2021-08-09 06:24:10.934454,2021-08-09 06:24:14.760376,0 days 00:00:03.825922,1.405793956770721e-06,0.4115331533067873,0.3464842664717481,2.1205256396794995e-07,1.0882076805044749e-07,lossguide,7.975523668863459e-05,8,0.3570461498500213,0.4837395187945867,44,COMPLETE
8,0.7555576666666667,2021-08-09 06:24:14.760813,2021-08-09 06:24:16.150448,0 days 00:00:01.389635,7.2427945801135115e-06,0.7493139312981825,0.29939813855313846,3.1550387273371266e-06,3.3152785444380014e-08,depthwise,5.666968979513753e-07,4,0.23261741941110653,0.23332027814849648,9,COMPLETE
9,0.7891476666666666,2021-08-09 06:24:16.150882,2021-08-09 06:24:23.395950,0 days 00:00:07.245068,0.0006979959704965928,0.8672961701698294,0.6365183601525011,6.906702838599087e-06,0.0002344555725416898,depthwise,0.04989022057792554,8,0.019549784148123393,0.8071945982883071,114,COMPLETE
