number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.8061033333333333,2021-08-08 07:06:09.149973,2021-08-08 07:06:12.277109,0 days 00:00:03.127136,2.3016603669449495e-06,0.8498574248160298,0.6933258215704221,0.17784950721620152,0.0012629478568764395,depthwise,1.9495510202641214e-07,8,14.376843240776472,0.2301541618786044,63,COMPLETE
1,0.728891,2021-08-08 07:06:12.277599,2021-08-08 07:06:16.104196,0 days 00:00:03.826597,0.008345329115820563,0.6944291471865083,0.8470299380496915,3.274496140731393e-06,1.8237321426811028e-08,lossguide,6.560844270888071e-08,2,0.5850572050780418,0.5666453830244034,361,COMPLETE
2,0.6994146666666666,2021-08-08 07:06:16.104638,2021-08-08 07:06:17.849845,0 days 00:00:01.745207,1.4962218944736571e-05,0.3587610473645869,0.2961181139735878,0.0003042157030134634,5.754240668332157e-07,depthwise,0.16777363144987933,1,3.3834474277217286,0.4866894754547172,101,COMPLETE
3,0.801718,2021-08-08 07:06:17.850277,2021-08-08 07:06:19.562275,0 days 00:00:01.711998,0.024456658869008694,0.2481189937605769,0.6630401413866747,0.561769242492296,2.9995369305355534e-07,lossguide,0.08687288726183125,4,0.343659441682677,0.9303360224291723,50,COMPLETE
4,0.732541,2021-08-08 07:06:19.562700,2021-08-08 07:06:21.615543,0 days 00:00:02.052843,0.1301136006397462,0.7270416326997677,0.33347008640664855,2.4988906283585577e-05,1.9113179618181638e-05,depthwise,0.05802606565386138,2,0.03087940762862829,0.26846471872755856,130,COMPLETE
5,0.7288830000000001,2021-08-08 07:06:21.615996,2021-08-08 07:06:24.409498,0 days 00:00:02.793502,0.0010941566397752642,0.49847597890644996,0.7044137651649425,5.743830815949977e-06,0.00014240982406334572,lossguide,0.35821568227147527,2,3.45406720811728,0.7210533729853728,226,COMPLETE
6,0.7828379999999999,2021-08-08 07:06:24.409956,2021-08-08 07:06:30.388126,0 days 00:00:05.978170,0.13868555416587253,0.48091298882023187,0.7925280023725234,8.005785077126112e-05,0.13230778580381966,lossguide,4.220562251062632e-06,7,2.356806489340386,0.7453130401214352,162,COMPLETE
7,0.810037,2021-08-08 07:06:30.388570,2021-08-08 07:07:13.885594,0 days 00:00:43.497024,6.755040341265982e-05,0.25385866109621613,0.7016774218435584,0.01593892021395765,0.003920613130299686,lossguide,0.00173965220261854,3,0.13674165722422274,0.6962446654337142,5636,COMPLETE
8,0.6410840000000001,2021-08-08 07:07:13.886034,2021-08-08 07:07:15.973891,0 days 00:00:02.087857,0.1713946249987417,0.9775743186388086,0.9567489510477387,6.771659541076145e-07,0.027108657466934367,depthwise,1.417706626141884e-07,1,0.5936759109590123,0.333098309677507,162,COMPLETE
9,0.7925793333333333,2021-08-08 07:07:15.974356,2021-08-08 07:07:30.102815,0 days 00:00:14.128459,8.203728882684766e-08,0.6853007575462096,0.9669374528091779,1.5275805338774806e-08,0.0012068728621506034,depthwise,8.449548104681887e-06,9,1.4855222585677195,0.21719537868997607,195,COMPLETE
