number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.7810640000000001,2021-08-08 09:13:25.398505,2021-08-08 09:13:28.055193,0 days 00:00:02.656688,0.01312198948256223,0.31360292054562855,0.7046327077128827,5.87066514049625e-06,0.06267355948520172,depthwise,1.6377977463026287e-06,7,0.04257799688921788,0.5910339989709656,23,COMPLETE
1,0.7276686666666666,2021-08-08 09:13:28.055659,2021-08-08 09:13:29.955592,0 days 00:00:01.899933,0.035977396448418526,0.5830061575728204,0.3699181968263256,0.0005753177889995803,0.535450323356137,lossguide,6.80645498394318e-05,2,0.4668343093129105,0.23093221993392837,103,COMPLETE
2,0.7665373333333333,2021-08-08 09:13:29.956050,2021-08-08 09:13:32.428699,0 days 00:00:02.472649,0.20620972405530943,0.9552978312410121,0.45456504693262173,8.082226700992068e-06,1.9114956108412756e-07,lossguide,2.486503862641518e-06,5,0.011867929515353396,0.5681153207447227,86,COMPLETE
3,0.7558906666666667,2021-08-08 09:13:32.429148,2021-08-08 09:13:35.778936,0 days 00:00:03.349788,0.007801197655571362,0.871103146313142,0.8225476570669488,1.914483431936758e-08,0.0006364734195378606,depthwise,0.034317501336169835,4,5.03909012058374,0.6952289203602813,208,COMPLETE
4,0.7940619999999999,2021-08-08 09:13:35.779390,2021-08-08 09:13:48.809239,0 days 00:00:13.029849,2.1846585907519996e-06,0.5235177369723872,0.8358222016561869,7.342561461192403e-05,8.258074748640533e-06,lossguide,9.659068441785585e-06,9,0.047691284731705946,0.27849484141856173,185,COMPLETE
5,0.8118743333333334,2021-08-08 09:13:48.809679,2021-08-08 09:15:17.830312,0 days 00:01:29.020633,8.521045984534362e-06,0.710200983350217,0.7888944153573887,0.0029423401337075475,5.718138581574097e-08,lossguide,0.028941638681298953,6,0.13545482000562387,0.6240682170821743,5692,COMPLETE
6,0.8101413333333333,2021-08-08 09:15:17.830752,2021-08-08 09:15:53.787143,0 days 00:00:35.956391,0.0018184942526740522,0.5207583937482894,0.9476338581258388,0.018112048968209667,3.426760366238223e-07,depthwise,1.223028736872551e-08,3,0.12137366812727052,0.7690424962940021,4499,COMPLETE
7,0.794543,2021-08-08 09:15:53.787585,2021-08-08 09:15:55.251223,0 days 00:00:01.463638,1.3724855938016095e-06,0.6331685763345853,0.4481347011367811,0.7340704801245218,1.1258447747939366e-08,depthwise,7.295084592136042e-08,4,1.1185689583419038,0.4573276862705107,25,COMPLETE
8,0.6767983333333333,2021-08-08 09:15:55.251658,2021-08-08 09:15:56.970108,0 days 00:00:01.718450,2.2543642646555107e-06,0.27133748389137974,0.69773898840689,1.406969497493943e-05,8.124022402344047e-08,lossguide,0.0011740898927674838,1,0.027396801915535535,0.5195096450098284,96,COMPLETE
9,0.7850193333333334,2021-08-08 09:15:56.970536,2021-08-08 09:16:05.377308,0 days 00:00:08.406772,0.043382806531698806,0.7114431865174793,0.9679740957306342,3.863117146353788e-06,0.004002940891214284,lossguide,3.564125016148773e-05,8,0.3415176395076018,0.6556391719208332,129,COMPLETE
