number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.8123049999999999,2021-08-08 11:23:50.580981,2021-08-08 11:24:02.032071,0 days 00:00:11.451090,0.41288628690788615,0.31767475727188543,0.34242106691336704,0.04104455998290453,0.003705789161928263,depthwise,7.655564035911315e-06,8,0.7954475205885457,0.7770992594739077,396,COMPLETE
1,0.8107643333333333,2021-08-08 11:24:02.032583,2021-08-08 11:28:59.800228,0 days 00:04:57.767645,0.027474543999663145,0.9927821700995867,0.8018361589766998,0.0012526066239959745,1.7348338026842988e-06,lossguide,1.280160155063225e-06,8,0.04424845461968987,0.8851057275394947,7728,COMPLETE
2,0.8001403333333332,2021-08-08 11:28:59.800694,2021-08-08 11:29:01.333530,0 days 00:00:01.532836,2.6697091751170794e-05,0.3807141252630757,0.6301373858730921,0.6024700494951265,7.479047254917086e-06,lossguide,2.3095980439099958e-08,4,0.99069661296686,0.6158924367016807,34,COMPLETE
3,0.7616903333333332,2021-08-08 11:29:01.333953,2021-08-08 11:29:02.832542,0 days 00:00:01.498589,0.0013836407247232545,0.6621906931269339,0.9201124476552776,5.700228036241644e-07,7.055415591072633e-05,depthwise,5.596986572202218e-07,4,0.01568721946275171,0.27080723679886387,29,COMPLETE
4,0.7743570000000001,2021-08-08 11:29:02.833019,2021-08-08 11:29:04.948694,0 days 00:00:02.115675,2.812532681648869e-08,0.8377784351216055,0.4708633465160908,8.100252662573248e-05,4.244054689843214e-05,depthwise,4.5182696572079565e-07,6,0.12570141814849894,0.4861706527200733,36,COMPLETE
5,0.7429886666666667,2021-08-08 11:29:04.949095,2021-08-08 11:29:06.375977,0 days 00:00:01.426882,7.316291434725766e-07,0.8822770037010343,0.7558158083776856,1.1586762720311421e-06,2.543909761140501e-06,depthwise,2.67794606491039e-05,3,0.40028465501883914,0.8278055330496057,33,COMPLETE
6,0.7532663333333334,2021-08-08 11:29:06.376391,2021-08-08 11:29:08.642124,0 days 00:00:02.265733,6.764635679083149e-07,0.3157366398545082,0.6245316805575463,1.8895538199010154e-07,0.49833653060179595,lossguide,9.689838874723283e-06,4,4.9618438762849335,0.9801908487299014,110,COMPLETE
7,0.7681026666666666,2021-08-08 11:29:08.642539,2021-08-08 11:29:10.246819,0 days 00:00:01.604280,0.05204156291810959,0.799120681359232,0.8058515194422342,1.4602613604579433e-06,1.3727669537189284e-08,lossguide,0.13128493696879215,5,0.8089933701419327,0.7352008306407032,19,COMPLETE
8,0.8008626666666666,2021-08-08 11:29:10.247231,2021-08-08 11:29:13.853915,0 days 00:00:03.606684,1.309353335247244e-06,0.20836074055822237,0.5303942876056494,0.1616257678258462,0.014060449680179216,depthwise,0.00040703969201326705,8,0.019226312323246265,0.5232720701568725,65,COMPLETE
9,0.7533599999999999,2021-08-08 11:29:13.854359,2021-08-08 11:29:17.266002,0 days 00:00:03.411643,0.3642340169291895,0.7218304450230053,0.23476806897021874,8.004965957006712e-08,0.02210873652558185,depthwise,1.8271936732301188e-06,4,5.6649555494939285,0.8832415287931703,238,COMPLETE
10,0.7888146666666666,2021-08-08 11:29:17.266417,2021-08-08 11:30:08.830044,0 days 00:00:51.563627,0.0012946121483573497,0.4928840051204179,0.21170803843834815,0.008018477934608487,0.007798688802962772,depthwise,0.0004053537565104601,1,14.382693021269642,0.2957566987534611,8379,COMPLETE
11,0.8128053333333334,2021-08-08 11:30:08.830484,2021-08-08 11:32:34.050971,0 days 00:02:25.220487,0.9456092794983527,0.999116095023478,0.38826786578543493,0.0034521598455240624,2.025265947679711e-07,lossguide,0.01664376860714594,9,0.08580024083424528,0.7137560220478224,2750,COMPLETE
12,0.8129276666666666,2021-08-08 11:32:34.051410,2021-08-08 11:33:27.076580,0 days 00:00:53.025170,0.9622912295501526,0.5357006248234848,0.37179241635707705,0.009065770434003143,1.6930694441168653e-08,lossguide,0.023187846589977086,9,0.16898963351452276,0.693555987358114,1215,COMPLETE
13,0.7900033333333334,2021-08-08 11:33:27.077078,2021-08-08 11:33:32.153664,0 days 00:00:05.076586,0.9637900899840817,0.5378835392578338,0.39564233332361004,0.0001739185600564319,2.4175789763735433e-08,lossguide,0.07861465990539641,9,0.1364845480454714,0.6578400276736316,39,COMPLETE
14,0.8109613333333333,2021-08-08 11:33:32.154104,2021-08-08 11:35:46.581658,0 days 00:02:14.427554,0.003289471528668821,0.5817942640945896,0.32471515836928394,0.002788584208682454,2.1314090670564604e-07,lossguide,0.010723523143489396,9,0.11110694847751983,0.4300022962573416,3315,COMPLETE
