number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.8067336666666667,2021-08-08 04:00:17.678819,2021-08-08 04:00:26.735147,0 days 00:00:09.056328,0.00020360457176717863,0.2774921625053556,0.8987436199253416,0.07421924876122754,0.0009454362361039779,lossguide,1.8390432049061617e-06,3,1.5051286836023519,0.6736580920947413,1095,COMPLETE
1,0.7799103333333334,2021-08-08 04:00:26.735657,2021-08-08 04:00:31.808784,0 days 00:00:05.073127,3.306231171945037e-07,0.6962104019293394,0.8940539793087259,1.8571305636331444e-07,4.846120335922753e-07,lossguide,0.0002737292748339912,7,0.2921417185310226,0.6354075298493083,127,COMPLETE
2,0.7893763333333333,2021-08-08 04:00:31.809206,2021-08-08 04:00:39.975706,0 days 00:00:08.166500,5.354666747598401e-05,0.9880806243615663,0.3977131720535252,4.511698424640013e-08,0.8447130943856687,lossguide,0.24984194635025117,9,0.4650153564734541,0.5921919802998987,94,COMPLETE
3,0.7136309999999999,2021-08-08 04:00:39.976140,2021-08-08 04:00:42.377116,0 days 00:00:02.400976,1.4516784823840084e-07,0.34966013445115773,0.34001742580427036,2.544037588217474e-05,0.21850683256599604,depthwise,4.8676421850716995e-08,1,0.06197741520294023,0.4126172260730312,229,COMPLETE
4,0.8064143333333332,2021-08-08 04:00:42.377600,2021-08-08 04:02:21.509401,0 days 00:01:39.131801,1.4066595152174686e-05,0.2472184690307569,0.7926815592080978,0.0013327805965132943,7.072420404294757e-05,lossguide,0.08226977604832363,5,18.283483030664552,0.8259412821083547,10000,COMPLETE
5,0.8090863333333332,2021-08-08 04:02:21.509832,2021-08-08 04:05:28.951322,0 days 00:03:07.441490,3.426253852385933e-06,0.38237640559641717,0.998616997951262,0.0010754408938576242,1.6006580375623186e-06,depthwise,0.0007487117727079395,7,0.5587443029294901,0.4516816543755556,10000,COMPLETE
6,0.7916873333333333,2021-08-08 04:05:28.951748,2021-08-08 04:05:46.398856,0 days 00:00:17.447108,9.33495246148414e-07,0.6135274886042894,0.7439405470147407,5.740062857765182e-05,3.073502414752054e-08,depthwise,4.4641849719301e-08,9,6.248716194789493,0.8075308170050453,250,COMPLETE
7,0.810362,2021-08-08 04:05:46.399349,2021-08-08 04:07:02.569216,0 days 00:01:16.169867,0.7647009487818737,0.5565057788348078,0.3392696911504952,0.004274435022531065,9.155983664245375e-07,depthwise,3.34656064510515e-07,7,0.32705266076269585,0.9573312998651562,4050,COMPLETE
8,0.7999170000000001,2021-08-08 04:07:02.569686,2021-08-08 04:07:06.665272,0 days 00:00:04.095586,5.455366301934794e-07,0.647464701537961,0.6466917316481566,0.06146745418921917,0.036758688944420505,depthwise,1.647504040027473e-05,8,0.02318284343172095,0.20322910729304156,70,COMPLETE
9,0.7540263333333334,2021-08-08 04:07:06.665681,2021-08-08 04:07:08.288200,0 days 00:00:01.622519,0.0005191923310981483,0.5783052071019847,0.4832448798811266,6.824206720263988e-07,1.003981313822696e-05,depthwise,0.015864619339455197,4,2.636745539282883,0.33840458918156135,53,COMPLETE
10,0.800446,2021-08-08 04:07:08.288612,2021-08-08 04:07:10.329019,0 days 00:00:02.040407,0.5664263780905444,0.8470289511406026,0.24519221051854545,0.3774636469741635,1.2482717456639984e-08,depthwise,1.468469275319534e-06,6,0.09303501508856642,0.9961040671210938,45,COMPLETE
11,0.779016,2021-08-08 04:07:10.329433,2021-08-08 04:07:12.824813,0 days 00:00:02.495380,0.6687331536729231,0.43715023596292535,0.5469337869918958,0.0008233533012283988,5.8531633394107096e-06,depthwise,0.000831595551068034,7,0.441470444758267,0.46698472587955137,34,COMPLETE
12,0.8082393333333334,2021-08-08 04:07:12.825238,2021-08-08 04:08:25.869664,0 days 00:01:13.044426,0.018673672999975754,0.4578647804539653,0.9991223958938621,0.003290776105916198,8.468535510862973e-07,depthwise,0.004460839409238869,6,0.16411139041831013,0.970467489080724,4925,COMPLETE
13,0.7638073333333333,2021-08-08 04:08:25.870090,2021-08-08 04:08:29.551077,0 days 00:00:03.680987,0.007827900023870283,0.46357165260621885,0.21601029348374473,9.517275072402651e-06,0.0007622376638246332,depthwise,2.0923002300545557e-05,7,1.0080338371464785,0.5225548642040534,104,COMPLETE
14,0.8086603333333334,2021-08-08 04:08:29.551487,2021-08-08 04:08:55.592865,0 days 00:00:26.041378,1.1949959880889959e-08,0.5365020011120301,0.6490280378902814,0.011895531197376156,2.7574843080162286e-07,depthwise,7.318750861102318e-07,5,0.012248381194721615,0.7682914383514354,2469,COMPLETE
