number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_eta,params_gamma,params_grow_policy,params_lambda,params_max_depth,params_min_child_weight,params_subsample,user_attrs_n_estimators,state
0,0.6643203333333333,2021-08-08 06:01:33.398420,2021-08-08 06:01:35.919042,0 days 00:00:02.520622,6.344683901610619e-07,0.7298224087458778,0.34561106192410507,6.259852813605931e-05,2.1152750080906743e-06,lossguide,2.318954624339483e-06,1,0.04039253535699416,0.705917387946446,199,COMPLETE
1,0.777983,2021-08-08 06:01:35.919504,2021-08-08 06:01:39.198514,0 days 00:00:03.279010,0.0015916231735455992,0.31625595260913075,0.49313862821083565,0.00041638373230429965,7.039718752011734e-06,lossguide,1.508849292007638e-05,7,0.03584724061084827,0.4451711975317948,71,COMPLETE
2,0.8049779999999999,2021-08-08 06:01:39.198934,2021-08-08 06:10:48.186838,0 days 00:09:08.987904,0.0006569791939941762,0.9970123887945332,0.6766374457674984,0.0002829816325586238,2.1972271249903522e-06,depthwise,1.1424962230732785e-08,9,0.01365935357011581,0.26775665972732565,10000,COMPLETE
3,0.741964,2021-08-08 06:10:48.187295,2021-08-08 06:10:50.770218,0 days 00:00:02.582923,6.1527391059364596e-06,0.3592960194250025,0.7394957757796061,3.595119632800126e-06,0.06574141423190763,lossguide,4.873541129269985e-07,3,0.1849680026911672,0.5515157000979999,206,COMPLETE
4,0.8051313333333333,2021-08-08 06:10:50.770606,2021-08-08 06:11:05.000897,0 days 00:00:14.230291,5.356346905605675e-05,0.9967340268131406,0.737278387515443,0.11633376164944845,1.5284059935680298e-07,depthwise,0.00501853330652322,2,0.28708018971661603,0.9976514360828641,2037,COMPLETE
5,0.8082033333333335,2021-08-08 06:11:05.001302,2021-08-08 06:12:04.694718,0 days 00:00:59.693416,1.5643682105667043e-06,0.4235137588479607,0.8013827927089936,0.005241831547700927,0.0020687979787103496,lossguide,0.00013650485764488506,8,0.16535332408527878,0.9671191207374663,1859,COMPLETE
6,0.8098033333333333,2021-08-08 06:12:04.695120,2021-08-08 06:12:12.850951,0 days 00:00:08.155831,1.5972572197372043e-05,0.292098137360928,0.35248114956545645,0.06355319487573205,2.4074544485989522e-05,depthwise,7.833954760884022e-06,6,5.384738699671491,0.6802138818206132,604,COMPLETE
7,0.755792,2021-08-08 06:12:12.851350,2021-08-08 06:12:14.944537,0 days 00:00:02.093187,0.0004552421838736465,0.5977719349852855,0.5673695559206016,6.79933906142158e-08,3.4447273391716987e-06,depthwise,1.4681137494137455e-05,4,0.03650943011920728,0.335403868461283,117,COMPLETE
8,0.806024,2021-08-08 06:12:14.944948,2021-08-08 06:13:38.862362,0 days 00:01:23.917414,8.418846770108922e-08,0.9414386028270705,0.7382979839215429,0.0017533229870806068,1.671249093102641e-08,depthwise,0.03735714379842912,4,1.6034920463239812,0.32250297574944353,10000,COMPLETE
9,0.630095,2021-08-08 06:13:38.862792,2021-08-08 06:13:40.343073,0 days 00:00:01.480281,5.2498521285383626e-08,0.7191702353535494,0.8069215881519463,1.4341655696708072e-06,1.0768953952267002e-05,lossguide,9.744759214252488e-07,1,3.1596116703691166,0.2801327228369093,85,COMPLETE
10,0.8064793333333333,2021-08-08 06:13:40.343483,2021-08-08 06:13:42.942785,0 days 00:00:02.599302,0.7295956028303947,0.2441164017553959,0.9953733010259627,0.2783399753297464,0.0009902273828483346,depthwise,0.7620585181665372,6,18.972113322192286,0.759139930965465,115,COMPLETE
11,0.8091729999999999,2021-08-08 06:13:42.943193,2021-08-08 06:14:05.719063,0 days 00:00:22.775870,2.954306549814714e-06,0.47309294721938777,0.20399274578349325,0.02164652620935409,0.001426601827353935,lossguide,0.0014218606003381074,8,1.376525208581152,0.9943425393462406,889,COMPLETE
12,0.8098803333333334,2021-08-08 06:14:05.719475,2021-08-08 06:14:24.032993,0 days 00:00:18.313518,2.080640487197236e-05,0.4750682251656395,0.2019892209112916,0.02654964421728656,0.0005402449759696868,lossguide,0.0007079444632983442,6,3.8333636733666583,0.8384110121152449,1422,COMPLETE
