,investor_uuid,closeness_centrality
30,0268c659-816e-00aa-2bc8-8f7b9fa5f86c,0.25026008579085823
31,14d134b9-3b1d-42ef-a3f0-cc8230ae0f8e,0.2760439791596997
32,27036576-8c1c-0ea7-f4e9-af41380af3e9,0.26410852784626176
33,97449252-a660-f9a0-29a8-2ef014bbed3a,0.2244125021892079
34,7e3c6bff-b982-8d47-5560-4e8c73639a68,0.27253105064006733
35,e78f3bea-46de-d76b-6b95-c9134850d531,5.291425245389846e-05
36,a29f8dbf-fd84-bf8c-f59b-16f1a105cbcf,5.291425245389846e-05
37,d9be7566-c4c6-5f52-7749-cf12d207a1d7,5.291425245389846e-05
38,34a9bb66-0984-8de0-e7fb-13e976b4a135,0.3181753523692448
39,0c867fde-2b9a-df10-fdb9-66b74f355f91,0.3209421273415703
40,661e1d89-1d8e-e0db-6bde-8d0ad52ceb7b,0.27285495318300457
41,3996362d-9b2f-f3a5-5836-82086df52b8a,0.24258035770241243
42,230c4606-89eb-9e24-d5d7-e8f5e05c29d7,0.24258035770241243
43,81e3a120-31ad-4be2-ebc0-950a202eebeb,0.24258035770241243
44,a758ec51-e802-d12c-dbfe-ec447c3adf9e,0.24258035770241243
45,05b695f9-f162-33f9-b780-d8a17568e73f,0.24258035770241243
46,0806b922-380c-7483-6bbe-8f5d424c5fdd,0.24258035770241243
47,bf17bad5-d904-3f89-9cce-e7732df2c62e,0.24258035770241243
48,b75ffcc5-7312-6730-c3e1-ebcb565c722c,0.24258035770241243
49,98e158f9-8bee-a447-c7f7-4cb7b0ef3ee8,0.26581892424690284
50,8c2904bd-f9a1-0f41-87db-16fae614ad2d,0.31980172384340233
51,40812e5d-2d87-5bcb-63a1-d9f6b8eca1ef,0.2904794504323845
52,a65d99b6-1bf5-5b72-feaa-eff24178778a,0.2820800519250152
53,b765a7e1-742a-e938-a0f2-329f66a011e4,0.3171918464151019
54,dca7a326-bb31-bd1e-1cb5-99de8959ad0c,0.24433725096979977
55,47b84763-9727-7cdf-b194-2742e3963147,0.33197397219222846
56,bdd6b7d4-9846-d4e2-29d7-7e5acf17c034,0.2560287688004405
57,985d1d30-9137-0dd6-bcf8-f8f88fe82b3b,0.27754002219851254
58,dc154223-1129-1bd5-b265-7a78b970219d,0.24778564005098885
59,d01715fc-f945-733c-cb72-147b7beb3e16,0.26544906204276725
60,c61ec917-13b1-fa86-cf7d-88006a947914,0.2774121288096198
61,acbcbf31-1367-f841-6e49-f6f4a9654545,0.21140430002555394
62,ea3167d4-a3ee-6519-8f41-af6b5b3d96a0,0.29310688695455356
63,b08efc27-da40-505a-6f9d-c9e14247bf36,0.3262214036917574
64,ea5de28f-7493-f605-c3fd-51965a5b5aba,0.28853650615913057
65,7468e6d9-c035-05d9-0133-f238f5308246,0.29596324851992845
66,449f82bf-b220-87e0-41c9-ef5160013834,0.2804070346728076
67,b04f02be-7db1-ce37-7371-5e83b87a5e6d,0.29042651028939953
68,53dd44bb-3c5e-5563-c1e1-70355b0b6876,0.2661453612093234
69,554cf035-d654-4cd3-a467-4c468ed238da,0.2713273108727075
70,49d552da-1410-1661-4209-87bc60d0d273,0.2936501834801159
71,b97d706a-02b0-a16e-84d1-b45b272dee29,0.2764891205018842
72,4ab1b039-d9ce-f96a-06e7-f737e37eee08,0.3041200299375223
73,d5df3873-7871-c608-0284-c74d0b555ccd,0.3140188249307362
74,464c246f-275a-a8a5-1954-3bdf919a715a,0.2629932046712353
75,8ea4648c-0b42-09a0-bfdd-2712317161b5,0.30133260691391306
76,bb2672ec-8033-1363-8ad7-abf138688c85,0.27204390422645497
77,ab6691e5-125f-0c10-4222-153cdede0571,0.2951281596084039
78,2cc51492-451b-462e-8987-a7fcdd304220,0.2658006674526551
79,5bfddecd-197c-5ab5-b89e-7ae4edc18711,0.22990702039152872
80,693032c2-361b-3f74-d1f0-efa805bed450,0.22990702039152872
81,321d7fb8-eae6-e455-8b19-9a7a2a048665,0.22990702039152872
82,bb90444a-a8ad-8f51-127d-98d20ed5c9be,0.22990702039152872
83,a13f9cee-07db-4817-b946-719931665582,0.23107187112348054
84,914cb202-fe95-3837-71bb-852b4808c7fa,0.22997728298732226
85,2396e075-c75c-06bd-cb21-dce77d71149c,0.24366694873783132
86,3b7a6887-4b79-ae02-46e0-5dc16891737b,0.22990702039152872
87,04ef92e8-bd10-4ddc-803b-0aaa531dd906,0.30319422525769013
88,757ac2c1-5fa6-6626-4dc6-8ece40f9c009,0.26419352473936625
89,e7a1df00-0943-33cc-d451-8c2c6eae12e5,0.2982900497338069
90,f3716725-552d-b9b5-59ad-de4ec64b1751,0.32463425597400336
91,251caa8f-e3e6-138b-2136-3e097bb439a2,0.25458274075776577
92,3b50ff85-8920-6153-189c-913edff8b80a,0.2645573103914551
93,865c0f83-579c-ae72-3f24-e8716a08fc81,0.21458935566149892
94,03c4b7bf-387d-f0e7-e075-d9b8732f18ae,0.21458935566149892
95,c0283a29-aa28-d15c-3558-357b123cd5d6,0.27011261031950995
96,dcbdb5bd-de82-153a-a7a8-2a5e5ae69ce3,0.25499250778214055
97,3588ec6e-9b7a-1765-ed97-0b8d74b02776,0.24577368134973565
98,35e92ce1-25f7-952b-cd26-00bf7912c810,0.22554473800713185
99,65fc13b0-ed25-9a67-2d6b-3b46fb98ee83,0.2684371032885246
100,3ba9203f-c79b-3166-2183-c1d690f00bcb,0.25878513251219976
101,3f47be49-2e32-8118-01a0-31685a4d0fd7,0.28094792871946705
102,05e2b5f2-bd1d-9e2c-2c3e-d22ea6e35dc6,0.25974537879472476
103,d2f0fb7c-eb4c-2f47-3d13-497a07856796,0.25856530396264854
104,a518d4f0-3ebc-0f74-0ba1-c634b4ea47b7,0.25266892402114044
105,a1e19cf1-56b9-2f00-2d86-d007a62204a7,0.27633682219204164
106,5d94b620-8816-40f2-2a5c-ec2bb54a23bf,0.25750600293503617
107,99b0ec22-248c-df20-c9bb-d898faf8dd68,0.25266892402114044
108,ebef92fa-c852-dd62-1027-9ac044521e35,0.3114913651463103
109,902deab4-ec41-68ce-d9df-c0c959578176,0.32501594494096786
110,e2006571-6b7a-e477-002a-f7014f48a7e3,0.31755994779826757
111,a34c63f0-c277-3e4b-bbfc-1868ca81596d,0.3115773471669152
112,5e8dbc3d-ea24-e881-dd2e-8e35b4b842a8,0.25266892402114044
113,d53f379c-7f9c-4b4e-af5b-f09b2d64f88e,0.3154999595501614
114,ba9efb8f-9d54-98b5-8b06-bc92494cb204,0.2809566699173903
115,d29973c3-95ec-691d-defd-6a6ba713c72a,0.31209783328273416
116,95ac95e1-4903-da56-893b-c59f148ded0d,0.2543867111150462
117,2078f0e8-aeba-dac4-2c3b-6df48209cdd0,0.2875503288020997
118,fe5a4983-a46a-2fc2-5633-e35e0a86b694,0.3221175018938492
119,b0da80a8-e830-2dfb-e87d-9ccb1c09e729,0.28709931248502646
120,1b3e773e-8ed5-57af-a7e4-72e4c83150fd,0.24058973380794502
121,e96ef5b3-0f72-bf14-e3a5-245dd4047de5,0.263282025625877
122,c06fab5e-2646-a238-a280-1ce83e63f507,0.27552178539089756
123,b41fd92e-a476-a619-418b-109986f27070,0.25784177590062063
124,1e46d9c5-3d58-51fc-5168-50d1ae7273f9,0.21127405186840695
125,86aace17-c860-1f72-d272-94999baad33b,0.2506885181630757
126,d610550e-fd18-c247-77ae-5c632d828c49,0.20903412110352482
127,01e9ec0c-d6f4-c5b7-b885-fda11c7f945f,0.2372916745655377
128,c6c5c231-6315-6ca7-3405-7eb0f99e14da,0.27604679200275745
129,71000296-8a56-8fe9-77d5-80a22d7cd3fe,0.24906135907671795
130,4eee5e60-3b06-6fe8-cc2c-29119a96051d,0.3135499719530852
131,3301543b-cebe-f9e9-0bb3-adb36345190c,0.23889034511842586
132,4710cdd6-d892-39ad-c10a-fe217e5cb7ca,0.2724625259159855
133,97db51a7-ac68-ed99-8988-25d1807bb0d3,0.2333126983152009
134,79e201b1-2702-bfc4-278e-6185ab016ddf,0.20854493407934144
135,ead45092-f6d8-f3dd-6105-06b885d662ea,0.3054987147229759
136,afd154b4-dcb0-1eca-e3b6-1285f09606c1,0.2998484069949706
137,6c98aa6a-0383-ea74-c27c-996b38daa5ed,0.3027199019641816
138,ce540c0b-8efd-b812-9cd9-e08bb7a212df,0.29601499204273096
139,63501557-a463-15cc-233f-28ed93ba3165,0.30221334255661103
140,400dd9f4-bd16-c8a6-fd13-e362f4267e13,0.20654313421500758
141,42146c87-ffa6-7d0a-0236-722bbb8d4a74,0.19476048216177755
142,2ffc7259-465b-a996-3357-762d4d0f71d3,0.19476048216177755
143,36289216-3e1b-6bca-b23b-805891c5ee22,0.19476048216177755
144,28f18b59-9652-208d-8946-0a214efdce68,0.19476048216177755
145,3c8935ea-a0c5-4170-8f17-7e1411ebda8f,0.19750374753415337
146,f5308077-7c44-2d8d-770a-08f63f370e97,0.2525181907958968
147,860ad064-f1ae-a8ee-ff48-873f073e74d3,0.19476048216177755
148,df1e5b19-fa64-18c6-395d-ed40d8765fa9,0.19476048216177755
149,1de938c2-5790-5b1e-a484-92e9e8ab5e2d,0.19960804039828622
150,6f2acf2a-5cbf-adb1-cbb4-5829ab0b08cd,0.3080310189861463
151,60b5dade-24ed-84b0-99e2-1ecda554a1ab,0.3216050813411837
152,1a74bd6d-cf69-1176-6bc9-a1e2caf64d60,0.26756483117468605
153,fec4e081-c855-4144-ba93-219a026b131c,0.2555288682642841
154,b7c000b8-0b00-9936-7e3f-7954f1af2949,0.29376481843864116
155,386eb9bc-d8ae-2537-b5bd-534f14520ff3,0.29619299847777886
156,1316d39d-2b00-a0d6-8982-d1bda3787fcc,0.30412344406271663
157,7b1be228-e265-e4c6-aff2-6608eb001ab0,0.2943489327622601
158,dcfb1ae3-35b1-0bf2-0b3d-595031ab4507,0.3194585444366766
159,a73d28da-98be-ca04-f5c7-389e1c15635f,0.2853634039456734
160,c9a5c43f-4ebb-5272-d5f9-f8c6d5daa17c,0.24671600330383783
161,3927b3c4-758c-5d98-ebae-1dd509cfc8c6,0.19153554226427558
162,f67f5513-19b5-a0e4-73f8-71946de616ae,0.2133455455372511
163,867f0af5-a1d0-143d-bbed-5cc252ca40d6,0.18258803406894034
164,0f3fd8ce-9fe3-d6bd-d243-ffdf2fcfb012,0.23279342814596946
165,0f4eaeda-6663-0cd5-840f-f4cabd8639cd,0.23110932550844668
166,378c0747-b656-a3bf-7b5a-7cf12a6eb911,0.24642873800872003
167,6b43c7ec-5898-0866-af46-494775acb00f,0.3053127919167656
168,eb7870ce-b077-245a-5052-b63e216c157b,0.22814700926196185
169,b1aaf7c6-daa3-9295-8a70-58acb7c26a1b,0.22476440351432542
170,cd90677a-3594-2bc1-03f8-0eb61875f812,0.2432883766358148
171,b07059ba-a0c7-68c3-2807-6828b1b14b75,0.23888823853877897
172,432e5c35-ec41-89a9-efa5-dfd30b3d6b6c,0.2821770118928661
173,32be3e84-7bad-a449-a3d8-d461b0ace284,0.2270646653320812
174,321aaefe-527e-a56e-85cd-641bd83cd866,0.3060336420371958
175,aa3c95e3-d1fd-6f81-1087-260537264639,0.16909520140551415
176,f7b99176-ab31-98df-9fb3-d41b12a3c935,0.21129217806910852
177,4bc1b863-8e99-5d9b-4209-58b222692633,0.1690973123776551
178,613faa5f-40f1-2f29-3d86-f1e66eb9159f,0.2730777390707493
179,df8946db-feb7-8996-67e4-5398d9716c12,0.2099656962462089
180,26bcf130-4aa8-a3b3-3571-1b8f13143370,0.30437630222323525
181,45a90b77-9e8f-e5ea-e508-2068c72e90e3,0.2616975214626887
182,d1806dee-2ae6-4b88-4014-6510cfe7ec55,0.26110226137570225
183,3dc6ce35-b028-3d33-93c9-91a117037854,0.22777486885083964
184,a0ae2964-ef69-67b4-d0ee-c34fb43d47fc,0.26008202711931155
185,57d68608-58f1-8cdc-03ac-93e1af60a1d9,0.23084346529964558
186,5a79290b-01b0-156d-8a54-214a9706b818,0.2685355566580223
187,ec6a80fd-9d86-0d05-d1ad-abefb430d5fa,0.23323235094337258
188,f5f98420-b174-e540-994f-847bc2a73eae,0.2689834980913737
189,c93a9ab9-0689-95c0-f782-8aab416aca70,0.2627203028344529
190,18019029-7c3e-8476-c4f3-9216298db9e1,0.3099588561415859
191,39fae15e-897f-35e3-ec98-65b3edbded33,0.26690316187129537
192,ce21ec9b-5bcc-6378-fd18-6605b4b467d9,0.2408164348923019
193,725247c1-aa8e-fd36-64fb-11c368190abf,0.2944673147978718
194,735a53c6-a7ba-2434-d97d-b788536da89d,0.31352819890949146
195,6b4eb797-240a-ffa7-5bf7-9cfdb25b00fc,0.2803896211512944
196,7d1efed1-9fa1-d3f3-7f81-3c291da4bea4,0.24975019845832588
197,08e78a1e-dcbe-37d6-c489-5c95748567d4,0.27876808803110353
198,79bade51-0fd8-6d47-ed71-5308c4c70ea3,0.2927869358534316
199,4c781fa4-aa4e-4bb9-9b08-3bf5d05d26f4,0.2859477514727262
200,43afb5d1-18a1-cac7-9ec3-b1ad519e3030,7.937137868084769e-05
201,835c90a1-80db-1c83-d3d1-9e9fcbc46575,7.937137868084769e-05
202,a11b2b5f-f1ff-6c90-c6d4-f66caf45fc51,7.937137868084769e-05
203,9c67e7fa-e046-d02d-37c0-6caa547e404c,7.937137868084769e-05
204,7a42b564-4bb6-5864-6cdb-a0100008f3b3,0.30977100873354385
205,db833e6b-5c3f-3f58-54c8-37192d0ba720,0.26352020414753224
206,55e0d3b5-c9b9-cc1a-07c0-83a54c852c40,3.527616830259897e-05
207,9839b239-9aaa-51bc-4ee9-4de67eab2142,5.291425245389846e-05
208,0d33753d-a1d4-1b5e-7dae-b4c4a046513c,0.27951880999169
209,ec7c19d9-e059-98a7-417a-66761eab14b0,0.3194359431034538
210,6da41174-121b-59c1-1393-1e67b686b9bf,0.2824594566388411
211,3c62db15-4db8-016a-145e-dd1a06d168e2,0.3269734469508836
212,56e40f50-97c7-2a77-255d-1d97d5f30646,0.35105748531482756
213,17e793e0-3238-3488-fd17-cc7fad2d3e05,0.2828457895004553
214,f4cd2a7d-4bbf-4f78-fb07-9e0f950b1ad3,0.2690048659143905
215,9d126ccb-dc6e-c8f2-b69b-a48486d08743,0.2501260678144036
216,f2332abf-15c1-0213-9059-cc9714166bc7,0.30044032901301565
217,2647f4af-1849-5455-b556-f1f26ea0c058,0.26255479770085877
218,4327d939-d731-7450-c72a-07ed5117342a,0.27056042852352125
219,888b4628-b2b2-2d86-699e-0fcad21dec05,0.2858300874335248
220,4e9f8144-c8ad-2a57-550b-424d08351ad7,0.21522184462608532
221,f7b14e7f-032f-07fc-7fa0-5726d8860d22,0.2853063024135838
222,10f60270-a903-4786-68d8-5b3dff93b73c,0.25411468315190006
223,4806bc4a-b195-e864-af38-8a9f8cff5b95,0.24653862769286067
224,2070da78-14c0-802f-6c00-7a6128fdc29e,0.23378384185759685
225,6873d29e-8b0b-3a4c-8131-05a5ffaf6996,0.24098138205764796
226,3718597a-dd39-6661-3630-09cdd43bcac2,0.32176933707210437
227,b2eeecab-428e-b533-7c1b-0f9313f5393f,0.23378384185759685
228,7e62a9c5-33ee-b84d-8cb5-7d041802f2bf,0.23378384185759685
229,e34a28e6-99ea-0881-1858-5ac34bba6d53,0.23378384185759685
230,5a609789-6a04-8b22-4500-347440d025e9,0.2464018411807339
231,bc77feda-0062-f009-a1b9-b41906bb21f7,0.27354373733300963
232,2aae3064-8cd8-2dcb-e3c2-5b63f22d5401,0.2791875344138037
233,7738a0d8-31ce-1654-072b-5da0e8a77175,0.2521984790747704
234,716d25fd-c010-64b2-22d4-c52c435bc6c0,0.2586047961622686
235,34bd99e3-d8e8-2cc0-7f2a-945e4429fb90,0.26387442557054674
236,7ae7507c-3b28-2fef-9f20-582b82a125d1,0.25035490931146137
237,300a54ac-c18a-14bd-52b1-4afa7f333829,0.21268727841891946
238,834f65a3-4dd4-a00a-213c-a37626fbc646,0.19442920217589954
239,e578b215-c533-1490-2323-878a220f7937,0.24800113541241003
240,c7f96465-0836-de4e-229a-6d7c8f9a8983,0.1921700493489768
241,f9e90efc-374b-3748-8be2-0b6345a6e138,0.2067559417731947
242,4a214d3d-1062-dd31-3799-08017b92887c,0.22307644949583838
243,14a59d34-93d4-bc01-b26f-7d8d4693e4ef,0.28312957533051786
244,62426ec0-be52-3f79-8adb-405de209755d,0.30824832481964626
245,6d35c510-49c2-ab57-57fd-987eded34be1,0.25820795511475364
246,7247b525-1c8c-a396-a5d2-89863f4d3c79,0.2844913470004895
247,822e4f80-ac8e-70bc-8e4c-36dc80cffa84,0.2544201582168748
248,5aea22b4-f640-b59c-9a42-08242c89826d,0.3115415155570013
249,f320dda2-956b-f048-9759-1f700e7101c5,0.2832213361781331
250,e5454658-95e3-eb36-2b4c-8bf4d2f256ed,0.24504449473804069
251,1a192978-ae09-b770-cd67-caf43bf14d97,0.2249155564420418
252,866e97aa-2913-277d-760f-39daf2f73d56,0.2249155564420418
253,eaa09f09-7369-195c-ef2f-5c4e21fd6561,0.21518594383146492
254,88972a9f-abc7-42e3-cd56-fd42a9c86699,0.2550525257899036
255,1dba3896-14ce-25d0-6a7c-5dbff9c66646,0.28132137062187407
256,86935a42-e720-279b-53d2-3334ad2d58ab,0.30716136816606887
257,3173bb5b-a857-7bde-8a0b-6bed4a7dc8e2,0.2477018115773004
258,a64ca66b-ff35-2762-054a-cbe0ea83f66b,0.2592035902058539
259,183e23e7-1565-5b63-c834-441995a6d151,0.3086205587529433
260,cf437ece-ba3a-c7d9-1f45-71f7bd1f17f0,0.2464735791066909
261,d0e09ea0-aa1c-e1c7-caa0-e6496d58c698,0.2848832619306848
262,e03b47e0-f25f-1e36-1314-bd65b6d16ee4,0.3030144852720223
263,888505ba-d7f5-5216-830d-5aefbf83cccf,2.645712622694923e-05
264,2fceb7de-7435-2808-d33f-eca7509d5fd1,2.645712622694923e-05
265,17766aa6-2da1-c1eb-d14d-2277ae1f34c7,0.29982849519965704
266,b51ff078-c9d9-9f51-681d-4f9ac888e070,0.29683885064894433
267,2d0a5bf0-e53e-9a07-2243-9bcd561421ec,0.32125040350505896
268,53ab538b-920e-8e9c-f041-69c2dec3c822,0.2586122022927707
269,fcc532e7-6875-9545-38a2-90eb267f90d4,0.2860292679573297
270,eae3e60f-9f05-b43c-650c-9f941d0f2fc1,0.24736254669845423
271,d8a0475e-cac3-bd1c-91f0-179d2e37e808,0.23876822488101085
272,bce0f5dd-535e-7d9c-ae40-a5d019f93615,0.2931227442845121
273,d4c87676-b3d7-fe67-bae8-3e39d871411c,0.21919930759276474
274,a9e1d132-2311-059e-0976-5f26c52acc1e,0.24998757949167744
275,03b5cee9-0d23-c767-9be9-4b8bc927c3b2,0.23390293498281467
276,080debe2-619c-9cd2-ee32-3b6a98ee5b26,0.26075292875145206
277,fbe0292c-dd49-e3de-49cc-7a11d4cc201d,0.2645521433069463
278,ce6d88ee-34dd-c2e6-38c5-bf7d8acc457a,0.23341119932083965
279,32f3199e-cb3a-9884-9073-c758a99b527a,0.21013181736702793
280,b810c2d6-4acb-31bc-5031-cf5b5b32f368,0.23728751764322975
281,d887e9b3-5e3e-dd15-861c-e9e729ab91bf,0.24410827492881057
282,05dbdfeb-89f5-0cde-a62d-9d0af13f0f17,0.23381410827248222
283,241cb319-72ad-8188-a4f4-70286deb4b91,0.19634853720546064
284,ab0ac82f-332f-8adf-c563-ee7791217b02,0.2667323463705113
285,23cdc874-bb58-4926-9ef3-f7f96e1b06eb,0.28191566618909203
286,704baa25-5337-ecb0-71f7-f28c18ad3faa,0.31243257861759716
287,e2a5ab68-1405-f0b9-a018-ee9b2a6150c4,0.2727011407855227
288,9efbd625-d29c-38a1-8f9d-83a482c2b43f,0.2870688894316419
289,7930955b-5519-c243-7f77-47cd838f933c,0.2623767944481803
290,8b3291c4-8440-1391-692c-8bbb700bcb56,0.26825103750680385
291,c3a3312c-b858-6f2b-bae3-2d8312eb5a04,0.25049843754530554
292,cc715e03-32af-2ca1-6b05-f9e7b12f8720,0.266876868324726
293,1ba147c4-0d51-1f24-c40b-6df932aca6dc,0.25049843754530554
294,d0542866-14fa-a7b8-3ac0-66ba61e6641f,0.27102600196863197
295,27ad9cf0-ef3f-9941-2c67-43bf7647b8b3,0.2709473918504422
296,dbeaff20-9ef1-86fb-33c3-6e7b98eeec64,0.27130285546528005
297,601b7406-93ac-1c61-019b-95f646ffe4b6,0.25204830646137094
298,af418dcf-eb04-bed4-e1da-2da0b3f07f6d,0.293573809865565
299,e8de4e94-b48c-76f6-3770-aac7e51158f4,0.2919759441576001
300,3acd9615-b935-533f-9e60-aa75834b2716,0.27233926821121923
301,d0a6043b-7164-af60-1063-e3314c6d9d95,0.29554027782744163
302,55951d54-d738-7ebf-825d-4bb5f1daf829,0.28648601460194595
303,15ef24f8-1f34-7ca6-2894-27ff25898928,0.2948711688738093
304,abbda1d1-ac28-e1cc-1e91-6070a60a2c81,0.2882325831677939
305,fc1f1553-e688-0a51-80cc-a5fd1d0968c8,0.2469251399292196
306,709fce49-cac3-a922-3b3c-c9a2ac9181c9,0.28919566615185066
307,90d2c30e-9553-1e78-c33a-cec1d980db6a,0.22490995456018775
308,3bcc1f19-5dc1-77a1-3e89-8c57e72848d0,0.21694712164373323
309,db2fe04c-0506-d51e-de5d-1748b5836902,0.24057477800469432
310,a371f950-8ed4-0b82-e42c-503a780fc67e,0.2866436426877293
311,1bf233cc-21c8-e67d-02bf-95991bacf8e8,0.2192933502794723
312,8427a73f-8ebb-490a-f6b7-b482e0151d75,0.2327834263660429
313,58e8bef3-dfcb-eec0-3424-fcd921c6fcde,0.2295894235075606
314,d8385bd9-3dbc-02c9-0009-ca4cacf79de8,0.23476847638289144
315,d68eef2f-2314-5267-1569-a18e26fd8c88,0.2192933502794723
316,f28dc3d2-ba50-4aa9-f2b5-91edae09902a,0.22365289346532655
317,7e7190a0-ec35-47f3-5c0f-6af756b95d5f,0.31312956165722255
318,a2b35e8b-e3e9-883b-8a07-38e6ef57d726,0.290348692183259
319,fe2d1e8b-f607-3c9f-fad7-98fb8412f77e,0.2955015928571776
320,c626d079-467c-fb28-bf13-e7f40f9138bd,0.25451098755906665
321,343ab2be-8fed-b952-0607-7fefb34a71b4,0.2486590056245719
322,9368bac1-6f22-26e3-de3d-9dd17d0d6687,0.23304575703707353
323,b2c3e887-fd48-57fa-6e73-5fcd51697f8f,0.21382546945218092
324,12a9ad0b-2528-c240-3f39-2cd9f710adff,0.17071165993518606
325,c9658580-0c74-a36e-9493-d83f7746d1ab,0.17071165993518606
326,44ce1f4c-0a5e-152d-0e75-d530e86ea118,0.2540503406678415
327,7f44c4e3-f072-df67-abae-5a96ba9997ff,0.26269737429477724
328,f708ad5d-f30a-e2d4-71df-d944148fe151,0.2651632557801068
329,8086ad25-072f-0728-05b7-b2b070c24c50,0.2751523932190482
330,56f1d201-2896-83ad-d1bf-a75cdb05beac,0.30080061321520535
331,f4a5899c-2108-a79a-4c50-acd9dd7a8dad,0.22265475488431502
332,8522a0e8-ae31-22f7-bc76-42d0d76eecfe,0.29199167935043446
333,1ccab40f-102d-e0d9-d697-a3743a437e62,0.21776326958975759
334,e9efd1b8-ec18-a0b0-61b5-71805764f12a,0.21776326958975759
335,4e898d3b-f76d-2acc-490f-32b81972f676,0.22529714018092206
336,03dab4e0-022c-0c56-b92e-b649077cdcfa,0.30636589230166367
337,55d85218-69fc-0338-0c26-43c2bdeeaf0e,0.29828019672298134
338,c6292608-1117-2a17-2de2-bce7165246d3,0.29414758221432186
339,845d81ff-e3db-5d98-2287-a582f635b4d4,0.26362534450593716
340,f6243b41-a366-eb4c-8b7f-a0bc3ae88108,0.2560287688004405
341,639cbfc4-efa7-6e93-b6a3-68289b2ef7fd,0.28621965395064514
342,ebad819f-f5ce-a45a-9d74-1c90782e36e0,0.24525302625204476
343,af4b5012-6a3d-1769-55ca-9eb29fd35968,0.2550717375198867
344,86742bac-1934-8ad1-2190-3a1cca668505,0.2977556442678179
345,49315da3-4c66-f9ee-6070-37072a99f21a,0.28100038406728356
346,12b73629-72c7-3763-851a-9da9c720aef3,0.29377118967179894
347,56c9b6c9-08aa-8557-79ba-784e2094a274,0.253354195168429
348,ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,0.3202932611347199
349,b2cb565c-53ed-ef05-c858-a4fd15ab75ba,0.2838742549776761
350,3cae090b-ed2d-95f8-79a9-e32ca480258f,0.31331063467038234
351,e272de98-bc14-7f56-23c5-437c6673b978,0.2850451291235662
352,93d8ab02-8795-8324-232d-15604b38566f,0.29478453548759626
353,adf7ca97-cd36-2518-accb-d896216b12b6,0.2794409616460324
354,94f0c753-e73f-36dc-7964-03d6f09a4c1d,0.2789374384964437
355,ec363de4-0c80-435f-ef34-89050daf36e4,0.2667586114458772
356,53e0f46a-8406-6a66-b8d1-d568c2c4b898,0.25455403462385584
357,31209d37-9aed-e4e2-69c8-8e6a84362963,0.25455403462385584
358,335077a2-0f31-3eae-2499-5824d532abfe,0.2986682398436079
359,73ba245a-e507-b74c-0084-d912d61f573d,0.2800649652821244
360,1b762f4c-9076-bb80-3889-6419e5f69f51,0.28140611653690334
361,c4b70f27-999d-5c5f-0a2d-f85354146a83,0.25455403462385584
362,6b976d37-da16-6a3c-9d67-be8e43ce79ee,0.2674723697636781
363,93c87ab7-7cee-5c54-9941-104693dbbdba,0.3171621381112757
364,49eb7d68-95da-8a09-ec21-1ab3b0343eff,0.25773629305553863
