,investor_uuid,eigenvector_centrality
68,53dd44bb-3c5e-5563-c1e1-70355b0b6876,0.004884945309306858
69,554cf035-d654-4cd3-a467-4c468ed238da,0.010040182708940665
70,49d552da-1410-1661-4209-87bc60d0d273,0.03596252091681325
71,b97d706a-02b0-a16e-84d1-b45b272dee29,0.010299882510634488
72,4ab1b039-d9ce-f96a-06e7-f737e37eee08,0.05015232259482979
73,d5df3873-7871-c608-0284-c74d0b555ccd,0.06230233087779701
74,464c246f-275a-a8a5-1954-3bdf919a715a,0.005940426913378783
75,8ea4648c-0b42-09a0-bfdd-2712317161b5,0.022943349282954828
76,bb2672ec-8033-1363-8ad7-abf138688c85,0.005633155329762756
77,ab6691e5-125f-0c10-4222-153cdede0571,0.02911339883401056
78,2cc51492-451b-462e-8987-a7fcdd304220,0.005366290730621296
79,5bfddecd-197c-5ab5-b89e-7ae4edc18711,0.00039082521753379656
80,693032c2-361b-3f74-d1f0-efa805bed450,0.00039082521753379656
81,321d7fb8-eae6-e455-8b19-9a7a2a048665,0.00039082521753379656
82,bb90444a-a8ad-8f51-127d-98d20ed5c9be,0.00039082521753379656
83,a13f9cee-07db-4817-b946-719931665582,0.00043954523767523323
84,914cb202-fe95-3837-71bb-852b4808c7fa,0.00039157220912606875
85,2396e075-c75c-06bd-cb21-dce77d71149c,0.0016704403050750633
86,3b7a6887-4b79-ae02-46e0-5dc16891737b,0.00039082521753379656
87,04ef92e8-bd10-4ddc-803b-0aaa531dd906,0.03522615007182148
88,757ac2c1-5fa6-6626-4dc6-8ece40f9c009,0.005766347500251405
89,e7a1df00-0943-33cc-d451-8c2c6eae12e5,0.026370312193328676
90,f3716725-552d-b9b5-59ad-de4ec64b1751,0.05294415223726558
91,251caa8f-e3e6-138b-2136-3e097bb439a2,0.002969469085232933
92,3b50ff85-8920-6153-189c-913edff8b80a,0.006333968844096362
93,865c0f83-579c-ae72-3f24-e8716a08fc81,0.00015205857707462122
94,03c4b7bf-387d-f0e7-e075-d9b8732f18ae,0.00015205857707462122
95,c0283a29-aa28-d15c-3558-357b123cd5d6,0.0071346846556520245
96,dcbdb5bd-de82-153a-a7a8-2a5e5ae69ce3,0.002499641026267899
97,3588ec6e-9b7a-1765-ed97-0b8d74b02776,0.001914823011548263
98,35e92ce1-25f7-952b-cd26-00bf7912c810,0.00024659394909803744
99,65fc13b0-ed25-9a67-2d6b-3b46fb98ee83,0.009504924361325207
100,3ba9203f-c79b-3166-2183-c1d690f00bcb,0.0050716442661539966
101,3f47be49-2e32-8118-01a0-31685a4d0fd7,0.018747629758343525
102,05e2b5f2-bd1d-9e2c-2c3e-d22ea6e35dc6,0.0059041624114271225
103,d2f0fb7c-eb4c-2f47-3d13-497a07856796,0.007848872040322023
104,a518d4f0-3ebc-0f74-0ba1-c634b4ea47b7,0.003921689547313882
105,a1e19cf1-56b9-2f00-2d86-d007a62204a7,0.013790036829809416
106,5d94b620-8816-40f2-2a5c-ec2bb54a23bf,0.004993336149319776
107,99b0ec22-248c-df20-c9bb-d898faf8dd68,0.003921689547313882
108,ebef92fa-c852-dd62-1027-9ac044521e35,0.07678485365456282
109,902deab4-ec41-68ce-d9df-c0c959578176,0.12552523823296988
110,e2006571-6b7a-e477-002a-f7014f48a7e3,0.09684219044752446
111,a34c63f0-c277-3e4b-bbfc-1868ca81596d,0.06289486680748216
112,5e8dbc3d-ea24-e881-dd2e-8e35b4b842a8,0.003921689547313882
113,d53f379c-7f9c-4b4e-af5b-f09b2d64f88e,0.08785686895680977
114,ba9efb8f-9d54-98b5-8b06-bc92494cb204,0.022307771601218464
115,d29973c3-95ec-691d-defd-6a6ba713c72a,0.06418916030498481
116,95ac95e1-4903-da56-893b-c59f148ded0d,0.004680105848643733
117,2078f0e8-aeba-dac4-2c3b-6df48209cdd0,0.03108727587432746
118,fe5a4983-a46a-2fc2-5633-e35e0a86b694,0.08669040080182214
119,b0da80a8-e830-2dfb-e87d-9ccb1c09e729,0.011587528109334683
120,1b3e773e-8ed5-57af-a7e4-72e4c83150fd,0.0006443972387762503
121,e96ef5b3-0f72-bf14-e3a5-245dd4047de5,0.0025615791855153978
122,c06fab5e-2646-a238-a280-1ce83e63f507,0.010460281813656422
123,b41fd92e-a476-a619-418b-109986f27070,0.00354482111589284
124,1e46d9c5-3d58-51fc-5168-50d1ae7273f9,7.665811145176428e-05
125,86aace17-c860-1f72-d272-94999baad33b,0.0025323730601518315
126,d610550e-fd18-c247-77ae-5c632d828c49,9.591353605700437e-05
127,01e9ec0c-d6f4-c5b7-b885-fda11c7f945f,0.0010634371173945444
128,c6c5c231-6315-6ca7-3405-7eb0f99e14da,0.013911288214136258
129,71000296-8a56-8fe9-77d5-80a22d7cd3fe,0.0019067037848659008
130,4eee5e60-3b06-6fe8-cc2c-29119a96051d,0.05122712894668298
131,3301543b-cebe-f9e9-0bb3-adb36345190c,0.0007657072509486517
132,4710cdd6-d892-39ad-c10a-fe217e5cb7ca,0.006992618996748215
133,97db51a7-ac68-ed99-8988-25d1807bb0d3,0.00045860857800025345
134,79e201b1-2702-bfc4-278e-6185ab016ddf,3.7786889310531906e-05
135,ead45092-f6d8-f3dd-6105-06b885d662ea,0.0605874245964604
136,afd154b4-dcb0-1eca-e3b6-1285f09606c1,0.049315222080584586
137,6c98aa6a-0383-ea74-c27c-996b38daa5ed,0.058808605415801504
138,ce540c0b-8efd-b812-9cd9-e08bb7a212df,0.04956688845505926
139,63501557-a463-15cc-233f-28ed93ba3165,0.04148515545609185
140,400dd9f4-bd16-c8a6-fd13-e362f4267e13,4.8371248209128504e-05
141,42146c87-ffa6-7d0a-0236-722bbb8d4a74,5.609672213958933e-06
142,2ffc7259-465b-a996-3357-762d4d0f71d3,5.609672213958933e-06
143,36289216-3e1b-6bca-b23b-805891c5ee22,5.609672213958933e-06
144,28f18b59-9652-208d-8946-0a214efdce68,5.609672213958933e-06
145,3c8935ea-a0c5-4170-8f17-7e1411ebda8f,1.352190848157325e-05
146,f5308077-7c44-2d8d-770a-08f63f370e97,0.0009219527977191394
147,860ad064-f1ae-a8ee-ff48-873f073e74d3,5.609672213958933e-06
148,df1e5b19-fa64-18c6-395d-ed40d8765fa9,5.609672213958933e-06
149,1de938c2-5790-5b1e-a484-92e9e8ab5e2d,1.2830392005117581e-05
150,6f2acf2a-5cbf-adb1-cbb4-5829ab0b08cd,0.042343961742557466
151,60b5dade-24ed-84b0-99e2-1ecda554a1ab,0.0780069558137006
152,1a74bd6d-cf69-1176-6bc9-a1e2caf64d60,0.005640419177811613
153,fec4e081-c855-4144-ba93-219a026b131c,0.002229587476299006
154,b7c000b8-0b00-9936-7e3f-7954f1af2949,0.03216122024252247
155,386eb9bc-d8ae-2537-b5bd-534f14520ff3,0.04071237012974497
156,1316d39d-2b00-a0d6-8982-d1bda3787fcc,0.039961910832296534
157,7b1be228-e265-e4c6-aff2-6608eb001ab0,0.031898614196076834
158,dcfb1ae3-35b1-0bf2-0b3d-595031ab4507,0.08369815584003532
159,a73d28da-98be-ca04-f5c7-389e1c15635f,0.029585393420208765
160,c9a5c43f-4ebb-5272-d5f9-f8c6d5daa17c,0.0027323458094173935
161,3927b3c4-758c-5d98-ebae-1dd509cfc8c6,1.5682692234649505e-05
162,f67f5513-19b5-a0e4-73f8-71946de616ae,0.00013341577806488006
163,867f0af5-a1d0-143d-bbed-5cc252ca40d6,3.13518278202912e-06
164,0f3fd8ce-9fe3-d6bd-d243-ffdf2fcfb012,0.0005729491352404412
165,0f4eaeda-6663-0cd5-840f-f4cabd8639cd,0.0003470596617303219
166,378c0747-b656-a3bf-7b5a-7cf12a6eb911,0.0008271797005738874
167,6b43c7ec-5898-0866-af46-494775acb00f,0.06288978140357823
168,eb7870ce-b077-245a-5052-b63e216c157b,0.0008631890040587891
169,b1aaf7c6-daa3-9295-8a70-58acb7c26a1b,0.0003587702333041102
170,cd90677a-3594-2bc1-03f8-0eb61875f812,0.0018163686448140878
171,b07059ba-a0c7-68c3-2807-6828b1b14b75,0.0008853358497542971
172,432e5c35-ec41-89a9-efa5-dfd30b3d6b6c,0.020240303623059133
173,32be3e84-7bad-a449-a3d8-d461b0ace284,0.0003649660371449239
174,321aaefe-527e-a56e-85cd-641bd83cd866,0.045555781440475146
175,aa3c95e3-d1fd-6f81-1087-260537264639,3.8675806344769097e-07
176,f7b99176-ab31-98df-9fb3-d41b12a3c935,7.018805050744858e-05
177,4bc1b863-8e99-5d9b-4209-58b222692633,3.8678149023034953e-07
178,613faa5f-40f1-2f29-3d86-f1e66eb9159f,0.00643054231385727
179,df8946db-feb7-8996-67e4-5398d9716c12,6.585666345424226e-05
180,26bcf130-4aa8-a3b3-3571-1b8f13143370,0.04576787910964718
181,45a90b77-9e8f-e5ea-e508-2068c72e90e3,0.005244929612598173
182,d1806dee-2ae6-4b88-4014-6510cfe7ec55,0.00271475447265874
183,3dc6ce35-b028-3d33-93c9-91a117037854,0.00035121351714171006
184,a0ae2964-ef69-67b4-d0ee-c34fb43d47fc,0.0031395683788403212
185,57d68608-58f1-8cdc-03ac-93e1af60a1d9,0.00044680432304376245
186,5a79290b-01b0-156d-8a54-214a9706b818,0.006811532894330946
187,ec6a80fd-9d86-0d05-d1ad-abefb430d5fa,0.0005253139770650531
188,f5f98420-b174-e540-994f-847bc2a73eae,0.007008225158672355
189,c93a9ab9-0689-95c0-f782-8aab416aca70,0.00528767110331642
190,18019029-7c3e-8476-c4f3-9216298db9e1,0.0611315531463441
191,39fae15e-897f-35e3-ec98-65b3edbded33,0.008887989825711422
192,ce21ec9b-5bcc-6378-fd18-6605b4b467d9,0.0020236612537483105
193,725247c1-aa8e-fd36-64fb-11c368190abf,0.04017057330064585
194,735a53c6-a7ba-2434-d97d-b788536da89d,0.08546147922367721
195,6b4eb797-240a-ffa7-5bf7-9cfdb25b00fc,0.01971782842741382
196,7d1efed1-9fa1-d3f3-7f81-3c291da4bea4,0.003913887832347806
197,08e78a1e-dcbe-37d6-c489-5c95748567d4,0.016809999144079647
198,79bade51-0fd8-6d47-ed71-5308c4c70ea3,0.025625140347967094
199,4c781fa4-aa4e-4bb9-9b08-3bf5d05d26f4,0.02235379887977488
200,43afb5d1-18a1-cac7-9ec3-b1ad519e3030,1.0543301877515706e-15
201,835c90a1-80db-1c83-d3d1-9e9fcbc46575,1.0543301877515706e-15
202,a11b2b5f-f1ff-6c90-c6d4-f66caf45fc51,1.0543301877515706e-15
203,9c67e7fa-e046-d02d-37c0-6caa547e404c,1.0543301877515706e-15
204,7a42b564-4bb6-5864-6cdb-a0100008f3b3,0.05342921212119689
205,db833e6b-5c3f-3f58-54c8-37192d0ba720,0.00511551938155506
206,55e0d3b5-c9b9-cc1a-07c0-83a54c852c40,1.5846484908070325e-17
207,9839b239-9aaa-51bc-4ee9-4de67eab2142,2.2410308098418238e-17
208,0d33753d-a1d4-1b5e-7dae-b4c4a046513c,0.0144112399062372
209,ec7c19d9-e059-98a7-417a-66761eab14b0,0.10425439668641337
210,6da41174-121b-59c1-1393-1e67b686b9bf,0.018751508710524386
211,3c62db15-4db8-016a-145e-dd1a06d168e2,0.10775449893508918
212,56e40f50-97c7-2a77-255d-1d97d5f30646,0.12538977875786195
213,17e793e0-3238-3488-fd17-cc7fad2d3e05,0.014888553518712594
214,f4cd2a7d-4bbf-4f78-fb07-9e0f950b1ad3,0.00960382356631586
215,9d126ccb-dc6e-c8f2-b69b-a48486d08743,0.0013429767512729647
216,f2332abf-15c1-0213-9059-cc9714166bc7,0.05345988954104094
217,2647f4af-1849-5455-b556-f1f26ea0c058,0.004978835390800628
218,4327d939-d731-7450-c72a-07ed5117342a,0.007196390363438961
219,888b4628-b2b2-2d86-699e-0fcad21dec05,0.029909921215883824
220,4e9f8144-c8ad-2a57-550b-424d08351ad7,0.00013215226454994927
221,f7b14e7f-032f-07fc-7fa0-5726d8860d22,0.01903527810621215
222,10f60270-a903-4786-68d8-5b3dff93b73c,0.003110020483524092
223,4806bc4a-b195-e864-af38-8a9f8cff5b95,0.0019926396624592745
224,2070da78-14c0-802f-6c00-7a6128fdc29e,0.0004050646249871189
225,6873d29e-8b0b-3a4c-8131-05a5ffaf6996,0.0009047979318362332
226,3718597a-dd39-6661-3630-09cdd43bcac2,0.06104732376278962
227,b2eeecab-428e-b533-7c1b-0f9313f5393f,0.0004050646249871189
228,7e62a9c5-33ee-b84d-8cb5-7d041802f2bf,0.0004050646249871189
229,e34a28e6-99ea-0881-1858-5ac34bba6d53,0.0004050646249871189
230,5a609789-6a04-8b22-4500-347440d025e9,0.0013235704760208836
231,bc77feda-0062-f009-a1b9-b41906bb21f7,0.009667436791546634
232,2aae3064-8cd8-2dcb-e3c2-5b63f22d5401,0.007006321467672007
233,7738a0d8-31ce-1654-072b-5da0e8a77175,0.0009330912001877643
234,716d25fd-c010-64b2-22d4-c52c435bc6c0,0.0023135445136841246
235,34bd99e3-d8e8-2cc0-7f2a-945e4429fb90,0.0028882314881289043
236,7ae7507c-3b28-2fef-9f20-582b82a125d1,0.0008049715699413763
237,300a54ac-c18a-14bd-52b1-4afa7f333829,0.00012312257393346274
238,834f65a3-4dd4-a00a-213c-a37626fbc646,3.249168385164105e-05
239,e578b215-c533-1490-2323-878a220f7937,0.0034685019583285868
240,c7f96465-0836-de4e-229a-6d7c8f9a8983,1.9831440165560634e-05
241,f9e90efc-374b-3748-8be2-0b6345a6e138,6.843644770239509e-05
242,4a214d3d-1062-dd31-3799-08017b92887c,0.00034927456655111397
243,14a59d34-93d4-bc01-b26f-7d8d4693e4ef,0.022545237852337485
244,62426ec0-be52-3f79-8adb-405de209755d,0.03838720625806152
245,6d35c510-49c2-ab57-57fd-987eded34be1,0.00348386709771463
246,7247b525-1c8c-a396-a5d2-89863f4d3c79,0.022530389929205853
247,822e4f80-ac8e-70bc-8e4c-36dc80cffa84,0.005058761779970298
248,5aea22b4-f640-b59c-9a42-08242c89826d,0.07539888159700424
249,f320dda2-956b-f048-9759-1f700e7101c5,0.012879547755031152
250,e5454658-95e3-eb36-2b4c-8bf4d2f256ed,0.0014238837944382055
251,1a192978-ae09-b770-cd67-caf43bf14d97,0.0003693439172968224
252,866e97aa-2913-277d-760f-39daf2f73d56,0.0003693439172968224
253,eaa09f09-7369-195c-ef2f-5c4e21fd6561,0.00012243308704667813
254,88972a9f-abc7-42e3-cd56-fd42a9c86699,0.003417427641062863
255,1dba3896-14ce-25d0-6a7c-5dbff9c66646,0.018285380459788572
256,86935a42-e720-279b-53d2-3334ad2d58ab,0.057448663917167
257,3173bb5b-a857-7bde-8a0b-6bed4a7dc8e2,0.002100288544977085
258,a64ca66b-ff35-2762-054a-cbe0ea83f66b,0.003620174209605624
259,183e23e7-1565-5b63-c834-441995a6d151,0.06324816590051274
260,cf437ece-ba3a-c7d9-1f45-71f7bd1f17f0,0.00192367309848248
261,d0e09ea0-aa1c-e1c7-caa0-e6496d58c698,0.020021693228741137
262,e03b47e0-f25f-1e36-1314-bd65b6d16ee4,0.03772754744091975
263,888505ba-d7f5-5216-830d-5aefbf83cccf,4.1184772959045726e-18
264,2fceb7de-7435-2808-d33f-eca7509d5fd1,4.1184772959045726e-18
265,17766aa6-2da1-c1eb-d14d-2277ae1f34c7,0.03986761202119227
266,b51ff078-c9d9-9f51-681d-4f9ac888e070,0.03668265434910739
267,2d0a5bf0-e53e-9a07-2243-9bcd561421ec,0.0878953839807832
268,53ab538b-920e-8e9c-f041-69c2dec3c822,0.0034715368861161404
269,fcc532e7-6875-9545-38a2-90eb267f90d4,0.026945382329541384
270,eae3e60f-9f05-b43c-650c-9f941d0f2fc1,0.0028250001372228718
271,d8a0475e-cac3-bd1c-91f0-179d2e37e808,0.0007841028513760292
272,bce0f5dd-535e-7d9c-ae40-a5d019f93615,0.0223228942585566
273,d4c87676-b3d7-fe67-bae8-3e39d871411c,0.0001531697342709944
274,a9e1d132-2311-059e-0976-5f26c52acc1e,0.0020498638394180575
275,03b5cee9-0d23-c767-9be9-4b8bc927c3b2,0.00028530154254287403
276,080debe2-619c-9cd2-ee32-3b6a98ee5b26,0.00336050886472632
277,fbe0292c-dd49-e3de-49cc-7a11d4cc201d,0.005202847776184987
278,ce6d88ee-34dd-c2e6-38c5-bf7d8acc457a,0.000636771796280251
279,32f3199e-cb3a-9884-9073-c758a99b527a,5.4545002127644497e-05
280,b810c2d6-4acb-31bc-5031-cf5b5b32f368,0.0006678443664768595
281,d887e9b3-5e3e-dd15-861c-e9e729ab91bf,0.0011297719052623797
282,05dbdfeb-89f5-0cde-a62d-9d0af13f0f17,0.000630948875539122
283,241cb319-72ad-8188-a4f4-70286deb4b91,1.3315672000291486e-05
284,ab0ac82f-332f-8adf-c563-ee7791217b02,0.007691542012676147
285,23cdc874-bb58-4926-9ef3-f7f96e1b06eb,0.022040977237155514
286,704baa25-5337-ecb0-71f7-f28c18ad3faa,0.07043664605048694
287,e2a5ab68-1405-f0b9-a018-ee9b2a6150c4,0.011176670118549501
288,9efbd625-d29c-38a1-8f9d-83a482c2b43f,0.01984588643690618
289,7930955b-5519-c243-7f77-47cd838f933c,0.003905907829563119
290,8b3291c4-8440-1391-692c-8bbb700bcb56,0.004901807910993282
291,c3a3312c-b858-6f2b-bae3-2d8312eb5a04,0.0009889063256244932
292,cc715e03-32af-2ca1-6b05-f9e7b12f8720,0.004532200060901078
293,1ba147c4-0d51-1f24-c40b-6df932aca6dc,0.0009889063256244932
294,d0542866-14fa-a7b8-3ac0-66ba61e6641f,0.006411683683267602
295,27ad9cf0-ef3f-9941-2c67-43bf7647b8b3,0.005885469973114779
296,dbeaff20-9ef1-86fb-33c3-6e7b98eeec64,0.007291299047294953
297,601b7406-93ac-1c61-019b-95f646ffe4b6,0.0015382357979034102
298,af418dcf-eb04-bed4-e1da-2da0b3f07f6d,0.029116587266075994
299,e8de4e94-b48c-76f6-3770-aac7e51158f4,0.020711971860808
300,3acd9615-b935-533f-9e60-aa75834b2716,0.011400107753622376
301,d0a6043b-7164-af60-1063-e3314c6d9d95,0.04006410189134935
302,55951d54-d738-7ebf-825d-4bb5f1daf829,0.017600694979719153
303,15ef24f8-1f34-7ca6-2894-27ff25898928,0.0499751212679921
304,abbda1d1-ac28-e1cc-1e91-6070a60a2c81,0.027971912509764187
305,fc1f1553-e688-0a51-80cc-a5fd1d0968c8,0.0019092890908055037
306,709fce49-cac3-a922-3b3c-c9a2ac9181c9,0.02034014423044014
307,90d2c30e-9553-1e78-c33a-cec1d980db6a,0.00037227527289528816
308,3bcc1f19-5dc1-77a1-3e89-8c57e72848d0,0.00011788836005032227
309,db2fe04c-0506-d51e-de5d-1748b5836902,0.0008282833125987638
310,a371f950-8ed4-0b82-e42c-503a780fc67e,0.015053738611797733
311,1bf233cc-21c8-e67d-02bf-95991bacf8e8,0.00019931878443916296
312,8427a73f-8ebb-490a-f6b7-b482e0151d75,0.0008362479527714734
313,58e8bef3-dfcb-eec0-3424-fcd921c6fcde,0.00030792613839072085
314,d8385bd9-3dbc-02c9-0009-ca4cacf79de8,0.0009195376913405959
315,d68eef2f-2314-5267-1569-a18e26fd8c88,0.00019931878443916296
316,f28dc3d2-ba50-4aa9-f2b5-91edae09902a,0.0003975452181578026
317,7e7190a0-ec35-47f3-5c0f-6af756b95d5f,0.05834022433178475
318,a2b35e8b-e3e9-883b-8a07-38e6ef57d726,0.02592822015290686
319,fe2d1e8b-f607-3c9f-fad7-98fb8412f77e,0.03885024007447798
320,c626d079-467c-fb28-bf13-e7f40f9138bd,0.0033270670463143403
321,343ab2be-8fed-b952-0607-7fefb34a71b4,0.002257179324257888
322,9368bac1-6f22-26e3-de3d-9dd17d0d6687,0.0005794151736883501
323,b2c3e887-fd48-57fa-6e73-5fcd51697f8f,0.00010832590509921795
324,12a9ad0b-2528-c240-3f39-2cd9f710adff,5.96356066980873e-07
325,c9658580-0c74-a36e-9493-d83f7746d1ab,5.96356066980873e-07
326,44ce1f4c-0a5e-152d-0e75-d530e86ea118,0.0032068113540860946
327,7f44c4e3-f072-df67-abae-5a96ba9997ff,0.004658689297342647
328,f708ad5d-f30a-e2d4-71df-d944148fe151,0.006587394376962067
329,8086ad25-072f-0728-05b7-b2b070c24c50,0.006230429627591873
330,56f1d201-2896-83ad-d1bf-a75cdb05beac,0.034271541396445414
331,f4a5899c-2108-a79a-4c50-acd9dd7a8dad,0.00018554306052232585
332,8522a0e8-ae31-22f7-bc76-42d0d76eecfe,0.01662466383960146
333,1ccab40f-102d-e0d9-d697-a3743a437e62,9.33180273563058e-05
334,e9efd1b8-ec18-a0b0-61b5-71805764f12a,9.33180273563058e-05
335,4e898d3b-f76d-2acc-490f-32b81972f676,0.00013652282686339555
336,03dab4e0-022c-0c56-b92e-b649077cdcfa,0.05036384246158024
337,55d85218-69fc-0338-0c26-43c2bdeeaf0e,0.04367296651418216
338,c6292608-1117-2a17-2de2-bce7165246d3,0.03702450175587407
339,845d81ff-e3db-5d98-2287-a582f635b4d4,0.00613506176199588
340,f6243b41-a366-eb4c-8b7f-a0bc3ae88108,0.004696204344944071
341,639cbfc4-efa7-6e93-b6a3-68289b2ef7fd,0.02822565142254177
342,ebad819f-f5ce-a45a-9d74-1c90782e36e0,0.002176253231732801
343,af4b5012-6a3d-1769-55ca-9eb29fd35968,0.005027355935541502
344,86742bac-1934-8ad1-2190-3a1cca668505,0.03986891108782514
345,49315da3-4c66-f9ee-6070-37072a99f21a,0.014168353050695437
346,12b73629-72c7-3763-851a-9da9c720aef3,0.024958802052077046
347,56c9b6c9-08aa-8557-79ba-784e2094a274,0.004162124914924531
348,ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,0.10058278745171795
349,b2cb565c-53ed-ef05-c858-a4fd15ab75ba,0.019995514721201316
350,3cae090b-ed2d-95f8-79a9-e32ca480258f,0.04648759462225977
351,e272de98-bc14-7f56-23c5-437c6673b978,0.015243508990080422
352,93d8ab02-8795-8324-232d-15604b38566f,0.03346796757213369
353,adf7ca97-cd36-2518-accb-d896216b12b6,0.02526286483888546
354,94f0c753-e73f-36dc-7964-03d6f09a4c1d,0.01845798378842003
355,ec363de4-0c80-435f-ef34-89050daf36e4,0.0051213594032741795
356,53e0f46a-8406-6a66-b8d1-d568c2c4b898,0.0032306264475063266
357,31209d37-9aed-e4e2-69c8-8e6a84362963,0.0032306264475063266
358,335077a2-0f31-3eae-2499-5824d532abfe,0.042736956039744214
